name,count,mean,std
Average stretch,9,5.079552370473547,14.659918835328073
Max stretch,9,5.08258310876947,14.664052500865656
Min stretch,9,5.075260111415901,14.653837669028828
Switch count,9,0.4784242970981807,1.5044556477262483
parParadigmEntropyBool,9,0.1289111875250393,0.3073799827701114
parParadigmEntropyCount,9,0.066708994767314,0.2223670330849472
parParadigmEntropyFraction,9,0.0100783093681067,0.0968555944307457
parParadigmGiniBool,9,0.4670457646833393,0.4502476525817661
parParadigmGiniCount,9,0.4436678721120213,0.4579583387796417
parParadigmGiniFraction,9,0.5542254303172058,0.4746316320335907
