name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,22808,2390,20418,10.478779375657664,99.21129099211291
FanIn,18711,1987,16724,10.619421730532842,82.48235782482358
CouplingBetweenObjects,23456,2407,21049,10.261766712141883,99.91697799916977
DepthOfInheritance,18514,1744,16770,9.419898455223075,72.39518472395184
LackOfCohesionInMethods,11063,1712,9351,15.475006779354604,71.06683271066832
LinesOfCode,23522,2409,21113,10.241476064960462,100.0
SourceLinesOfCode,23522,2409,21113,10.241476064960462,100.0
CommentLinesOfCode,7613,1735,5878,22.78996453434914,72.02158572021585
CommentDensity,7613,1735,5878,22.78996453434914,72.02158572021585
NumberOfChildren,4185,465,3720,11.11111111111111,19.302615193026153
ResponseForClass,15055,2220,12835,14.745931584191299,92.15442092154422
WeightedMethodCount,13937,2068,11869,14.83820047355959,85.84474885844749
CyclomaticComplexity,13902,2068,11834,14.875557473744786,85.84474885844749
DepthOfNesting,4170,1238,2932,29.688249400479616,51.39061851390618
OutDegree,11712,1976,9736,16.87158469945355,82.02573682025736
OutDegreeDistinct,11712,1976,9736,16.87158469945355,82.02573682025736
PatternSize,4170,1238,2932,29.688249400479616,51.39061851390618
NumberOfPatternVariables,3849,1133,2716,29.43621719927254,47.03196347031963
ParadigmGiniFraction,10495,1791,8704,17.065269175797997,74.34620174346202
