name,count,percentage_faulty mean,percentage_faulty std,percentage_total_faults mean,percentage_total_faults std
AvgStretch,9,13.712955907796093,12.95781361311943,92.14677313394075,5.642643964653605
AvgStretchNormalized,9,13.712955907796093,12.95781361311943,92.14677313394075,5.642643964653605
MaxStretch,9,13.712955907796093,12.95781361311943,92.14677313394075,5.642643964653605
MaxStretchNormalized,9,13.712955907796093,12.95781361311943,92.14677313394075,5.642643964653605
MinStretch,9,13.712955907796093,12.95781361311943,92.14677313394075,5.642643964653605
MinStretchNormalized,9,13.712955907796093,12.95781361311943,92.14677313394075,5.642643964653605
SwitchCount,9,32.1031184013997,23.515514444456677,55.032096248079824,24.606729145968806
