name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
SwitchCount,437,159,278,36.38443935926773,52.64900662251656
MaxStretch,1765,274,1491,15.524079320113316,90.72847682119205
MaxStretchNormalized,1765,274,1491,15.524079320113316,90.72847682119205
MinStretch,1765,274,1491,15.524079320113316,90.72847682119205
MinStretchNormalized,1765,274,1491,15.524079320113316,90.72847682119205
AvgStretch,1765,274,1491,15.524079320113316,90.72847682119205
AvgStretchNormalized,1765,274,1491,15.524079320113316,90.72847682119205
