name,count,percentage_faulty,percentage_total_faults
AvgStretch,9,9.722222222222223,91.0075329566855
AvgStretchNormalized,9,9.722222222222223,91.0075329566855
MaxStretch,9,9.722222222222223,91.0075329566855
MaxStretchNormalized,9,9.722222222222223,91.0075329566855
MinStretch,9,9.722222222222223,91.0075329566855
MinStretchNormalized,9,9.722222222222223,91.0075329566855
SwitchCount,9,21.951219512195124,53.888888888888886
