name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
SwitchCount,96,54,42,56.25,53.46534653465347
MaxStretch,542,90,452,16.605166051660518,89.10891089108911
MaxStretchNormalized,542,90,452,16.605166051660518,89.10891089108911
MinStretch,542,90,452,16.605166051660518,89.10891089108911
MinStretchNormalized,542,90,452,16.605166051660518,89.10891089108911
AvgStretch,542,90,452,16.605166051660518,89.10891089108911
AvgStretchNormalized,542,90,452,16.605166051660518,89.10891089108911
