name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,45649,1671,43978,3.660540208985958,100.0
DepthOfNesting,7137,544,6593,7.622250245201065,32.55535607420706
LinesOfCode,45649,1671,43978,3.660540208985958,100.0
SourceLinesOfCode,45649,1671,43978,3.660540208985958,100.0
CommentLinesOfCode,794,82,712,10.327455919395465,4.90724117295033
CommentDensity,794,82,712,10.327455919395465,4.90724117295033
OutDegree,42636,1617,41019,3.7925696594427247,96.76840215439856
OutDegreeDistinct,42636,1617,41019,3.7925696594427247,96.76840215439856
PatternSize,7137,544,6593,7.622250245201065,32.55535607420706
NumberOfPatternVariables,6210,491,5719,7.906602254428341,29.3836026331538
ParadigmGiniFraction,18713,753,17960,4.023940576070112,45.062836624775585
