name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,16419,1023,15396,6.230586515622145,100.0
DepthOfNesting,4244,454,3790,10.697455230914233,44.37927663734115
LinesOfCode,16419,1023,15396,6.230586515622145,100.0
SourceLinesOfCode,16419,1023,15396,6.230586515622145,100.0
CommentLinesOfCode,1550,234,1316,15.096774193548388,22.87390029325513
CommentDensity,1550,234,1316,15.096774193548388,22.87390029325513
OutDegree,15043,999,14044,6.640962573954663,97.65395894428153
OutDegreeDistinct,15043,999,14044,6.640962573954663,97.65395894428153
PatternSize,4244,454,3790,10.697455230914233,44.37927663734115
NumberOfPatternVariables,3612,409,3203,11.323366555924695,39.98044965786901
ParadigmGiniFraction,12202,685,11517,5.613833797738075,66.95992179863147
