name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,82753,8935,73818,10.79719164259906,100.0
DepthOfNesting,11822,2838,8984,24.006090340043986,31.76273083379966
LinesOfCode,82753,8935,73818,10.79719164259906,100.0
SourceLinesOfCode,82753,8935,73818,10.79719164259906,100.0
CommentLinesOfCode,2293,642,1651,27.99825556040122,7.185226636821489
CommentDensity,2293,642,1651,27.99825556040122,7.185226636821489
OutDegree,76038,8643,67395,11.366685078513376,96.73195299384443
OutDegreeDistinct,76038,8643,67395,11.366685078513376,96.73195299384443
PatternSize,11822,2838,8984,24.006090340043986,31.76273083379966
NumberOfPatternVariables,9963,2495,7468,25.04265783398575,27.92389479574706
ParadigmGiniFraction,60986,5932,55054,9.726822549437577,66.3905987688864
