name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,66033,2863,63170,4.3357109324125815,100.0
DepthOfNesting,9872,983,8889,9.95745542949757,34.33461404121551
LinesOfCode,66033,2863,63170,4.3357109324125815,100.0
SourceLinesOfCode,66033,2863,63170,4.3357109324125815,100.0
CommentLinesOfCode,7391,912,6479,12.339331619537274,31.854697869367797
CommentDensity,7391,912,6479,12.339331619537274,31.854697869367797
OutDegree,52040,2687,49353,5.163335895465027,93.85260216556061
OutDegreeDistinct,52040,2687,49353,5.163335895465027,93.85260216556061
PatternSize,9872,983,8889,9.95745542949757,34.33461404121551
NumberOfPatternVariables,8779,854,7925,9.727759425902722,29.82885085574572
ParadigmGiniFraction,37880,1452,36428,3.833157338965153,50.716032134125044
