name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsNested,151,1,150,0.6622516556291391,1.4925373134328357
FractionFunctions,184,1,183,0.5434782608695652,1.4925373134328357
IsFunction,7,0,7,0.0,0.0
HasFunctionParameters,185,1,184,0.5405405405405406,1.4925373134328357
FractionHigherOrderCalls,118,1,117,0.847457627118644,1.4925373134328357
FractionFunctionCalls,22,0,22,0.0,0.0
FractionPatternMatching,180,6,174,3.3333333333333335,8.955223880597014
FractionLazyValues,22,1,21,4.545454545454546,1.4925373134328357
HasMultipleParameterLists,625,20,605,3.2,29.850746268656714
FunctionalScoreFraction,1123,28,1095,2.4933214603739984,41.7910447761194
FractionVariables,46,1,45,2.1739130434782608,1.4925373134328357
FractionOuterVariableUsage,46,1,45,2.1739130434782608,1.4925373134328357
FractionOuterVariableAssignment,9,0,9,0.0,0.0
FractionSideEffects,512,12,500,2.34375,17.91044776119403
IsSideEffect,506,12,494,2.371541501976284,17.91044776119403
FractionSideEffectCalls,53,0,53,0.0,0.0
FractionSideEffectFunctions,2,0,2,0.0,0.0
ImperativeScoreFraction,550,13,537,2.3636363636363638,19.402985074626866
HasPointsFraction,1475,38,1437,2.5762711864406778,56.71641791044776
ParadigmScoreFraction,1277,35,1242,2.74079874706343,52.23880597014925
