commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package macros - object ProvideMethod - object ProvideSomeShared,4.0,3.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package macros - object ProvideMethod - object ProvideCustom,4.0,3.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package macros - class ZLayerDerivationMacros,50.0,1.0,51.0,0.0,1.0,98.0,67.0,0.0,0.0,0.0,45.0,10.0,10.0,10.0,51.0,29.0,28.0,2.0,-0.0,1.0
HEAD,0,package macros - class ZLayerDerivationMacros - class Param,6.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package config - class HttpServerConfig,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package config - object HttpServerConfig,14.0,1.0,14.0,1.0,0.0,15.0,12.0,3.0,0.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object WeakConcurrentBagGc,4.0,2.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package zio - trait ChunkPlatformSpecific,7.0,1.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - trait ChunkPlatformSpecific - object Tags,6.0,15.0,21.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,-0.0,1.0
HEAD,0,package internal - class OneElementConcQueueNoMetric,13.0,1.0,14.0,1.0,3.0,44.0,42.0,0.0,0.0,0.0,15.0,14.0,4.0,0.0,6.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - trait PlatformSpecific,20.0,1.0,21.0,0.0,9.0,58.0,31.0,27.0,0.46551724137931033,1.0,18.0,12.0,2.0,1.0,3.0,2.0,1.0,0.0,-0.0,1.0
HEAD,0,package managed - trait ZManagedCompatPlatformSpecific,12.0,1.0,13.0,0.0,0.0,15.0,9.0,6.0,0.4,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package managed - trait ZManagedCompatPlatformSpecific - class ZManagedZStreamCompanionPlatformSpecificSyntax,11.0,3.0,14.0,0.0,1.0,13.0,8.0,6.0,0.42857142857142855,0.0,4.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object SpecializationHelpers,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - object ZSTMUtils,10.0,3.0,13.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
