commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package zio - object ConfigProvider - object Flat - trait PathPatch,33.0,13.0,42.0,0.0,4.0,30.0,30.0,0.0,0.0,5.0,19.0,11.0,2.75,2.5,7.75,4.0,11.25,2.5,-0.0,0.75
HEAD,0,package zio - object ConfigProvider - object Flat - object PathPatch,12.0,13.0,19.0,0.0,0.0,9.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ConfigProvider - object Flat - object PathPatch - class AndThen,3.0,29.0,31.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ConfigProvider - object Flat - object PathPatch - object Empty,4.0,35.0,38.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ConfigProvider - object Flat - object PathPatch - class MapName,4.0,4.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ConfigProvider - object Flat - object PathPatch - class Nested,4.0,7.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ConfigProvider - object Flat - object PathPatch - class Unnested,4.0,4.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ConfigProvider - object Flat - object util,13.0,2.0,15.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,13.0,4.0,1.3333333333333333,0.0,6.333333333333333,3.6666666666666665,0.0,0.0,-0.0,1.0
HEAD,0,package zio - object ConfigProvider - method consoleProvider - <$anon: zio.ConfigProvider.Flat>,20.0,0.0,20.0,1.0,3.0,31.0,31.0,0.0,0.0,0.0,12.0,5.0,1.6666666666666667,5.666666666666667,9.0,5.0,0.6666666666666666,0.0,-0.0,0.0
HEAD,1,package zio - object ConfigProvider - method fromEnv - <$anon: zio.ConfigProvider.Flat>,21.0,0.0,21.0,1.0,5.0,34.0,34.0,0.0,0.0,0.0,19.0,5.0,1.0,0.0,6.0,2.4,0.0,0.0,-0.0,0.4
HEAD,1,package zio - object ConfigProvider - method fromFlat - <$anon: zio.ConfigProvider>,59.0,0.0,59.0,1.0,4.0,137.0,135.0,0.0,0.0,0.0,52.0,35.0,7.0,6.0,42.4,11.0,24.4,5.4,-0.0,0.2
HEAD,1,package zio - object ConfigProvider - method fromMap - <$anon: zio.ConfigProvider.Flat>,19.0,0.0,19.0,1.0,5.0,36.0,36.0,0.0,0.0,0.0,18.0,6.0,1.2,0.0,4.8,2.8,0.0,0.0,-0.0,0.4
HEAD,1,package zio - object ConfigProvider - method fromProps - <$anon: zio.ConfigProvider.Flat>,21.0,0.0,21.0,1.0,5.0,32.0,32.0,0.0,0.0,0.0,18.0,5.0,1.0,0.0,5.6,2.4,0.0,0.0,-0.0,0.4
HEAD,0,package zio - object ConfigProvider - object BracketedIndex,13.0,1.0,14.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,5.5,4.0,0.0,0.0,-0.0,1.0
HEAD,1,package metrics - trait Metric,73.0,43.0,101.0,1.0,10.0,247.0,151.0,96.0,0.38866396761133604,0.0,70.0,23.0,1.0,0.0,5.608695652173913,3.6956521739130435,0.0,0.0,-0.0,0.391304347826087
HEAD,0,package metrics - trait Metric - method contramap - <$anon: zio.metrics.Metric[Type In2 Out]>,11.0,0.0,11.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metrics - trait Metric - method contramap - <$anon: zio.metrics.Metric[Type In2 Out]> - <$anon: this.UnsafeAPI>,9.0,0.0,9.0,1.0,3.0,8.0,8.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,2.6666666666666665,1.6666666666666667,0.0,0.0,-0.0,0.6666666666666666
HEAD,0,package metrics - trait Metric - method map - <$anon: zio.metrics.Metric[Type In Out2]>,11.0,0.0,11.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metrics - trait Metric - method map - <$anon: zio.metrics.Metric[Type In Out2]> - <$anon: this.UnsafeAPI>,9.0,0.0,9.0,1.0,3.0,8.0,8.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,2.3333333333333335,1.3333333333333333,0.0,0.0,-0.0,0.6666666666666666
HEAD,0,package metrics - trait Metric - method mapType - <$anon: zio.metrics.Metric[Type2 In Out]>,11.0,0.0,11.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metrics - trait Metric - method mapType - <$anon: zio.metrics.Metric[Type2 In Out]> - <$anon: this.UnsafeAPI>,7.0,0.0,7.0,1.0,3.0,8.0,8.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.6666666666666666
HEAD,0,package metrics - trait Metric - method tagged - <$anon: zio.metrics.Metric[Type In Out]>,9.0,0.0,9.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metrics - trait Metric - method tagged - <$anon: zio.metrics.Metric[Type In Out]> - <$anon: this.UnsafeAPI>,7.0,0.0,7.0,1.0,3.0,8.0,8.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.6666666666666666
HEAD,0,package metrics - trait Metric - method taggedWith - <$anon: zio.metrics.Metric[Type In1 Out]>,10.0,0.0,10.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metrics - trait Metric - method taggedWith - <$anon: zio.metrics.Metric[Type In1 Out]> - <$anon: this.UnsafeAPI>,8.0,0.0,8.0,1.0,3.0,8.0,8.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,3.3333333333333335,2.3333333333333335,0.0,0.0,-0.0,0.6666666666666666
HEAD,1,package metrics - trait Metric - method trackAll - <$anon: zio.ZIOAspect[Nothing Any Nothing Any Nothing Any]>,17.0,0.0,17.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,9.0,4.0,0.0,0.0,-0.0,0.0
HEAD,1,package metrics - trait Metric - method trackDefectWith - <$anon: zio.ZIOAspect[Nothing Any Nothing Any Nothing Any]>,16.0,0.0,16.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package metrics - trait Metric - method trackDurationWith - <$anon: zio.ZIOAspect[Nothing Any Nothing Any Nothing Any]>,19.0,0.0,19.0,1.0,1.0,12.0,12.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,11.0,7.0,0.0,0.0,-0.0,0.0
HEAD,0,package metrics - trait Metric - method trackErrorWith - <$anon: zio.ZIOAspect[Nothing Any Nothing In2 Nothing Any]>,9.0,0.0,9.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package metrics - trait Metric - method trackSuccessWith - <$anon: zio.ZIOAspect[Nothing Any Nothing Any Nothing In2]>,9.0,0.0,9.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package metrics - trait Metric - trait UnsafeAPI,8.0,26.0,34.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6666666666666666
HEAD,0,package metrics - object Metric,73.0,43.0,108.0,0.0,0.0,258.0,190.0,68.0,0.26356589147286824,0.0,84.0,22.0,1.0,0.0,3.590909090909091,3.090909090909091,0.0,0.0,-0.0,1.0
HEAD,0,package metrics - object Metric - class InvariantSyntax,22.0,3.0,23.0,0.0,1.0,25.0,26.0,0.0,0.0,0.0,12.0,3.0,3.0,5.0,22.0,9.0,12.0,4.0,-0.0,0.0
HEAD,0,package metrics - object Metric - class InvariantSyntax - method zip - <$anon: zio.metrics.Metric[z1.Out uz.In z2.Out]>,22.0,0.0,22.0,2.0,0.0,18.0,18.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metrics - object Metric - class InvariantSyntax - method zip - <$anon: zio.metrics.Metric[z1.Out uz.In z2.Out]> - <$anon: this.UnsafeAPI>,19.0,0.0,19.0,1.0,3.0,14.0,14.0,0.0,0.0,0.0,11.0,5.0,1.6666666666666667,3.3333333333333335,6.333333333333333,3.3333333333333335,4.0,1.3333333333333333,-0.0,0.6666666666666666
HEAD,0,package metrics - object Metric - class CounterSyntax,6.0,1.0,7.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.5,1.5,0.0,0.0,-0.0,0.5
HEAD,0,package metrics - object Metric - class GaugeSyntax,6.0,1.0,7.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,1.6,1.6,0.0,0.0,-0.0,0.6
HEAD,0,package metrics - object Metric - object runtime,10.0,4.0,14.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metrics - object Metric - method fromMetricKey - <$anon: zio.metrics.Metric[Type key.keyType.In key.keyType.Out]>,23.0,0.0,23.0,2.0,1.0,26.0,26.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package metrics - object Metric - method fromMetricKey - <$anon: zio.metrics.Metric[Type key.keyType.In key.keyType.Out]> - <$anon: this.UnsafeAPI>,20.0,0.0,20.0,1.0,3.0,20.0,20.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,-0.0,0.6666666666666666
HEAD,0,package metrics - object Metric - method succeed - <$anon: zio.metrics.Metric[Unit Any Out]>,10.0,0.0,10.0,2.0,0.0,14.0,14.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metrics - object Metric - method succeed - <$anon: zio.metrics.Metric[Unit Any Out]> - <$anon: this.UnsafeAPI>,8.0,0.0,8.0,1.0,3.0,10.0,10.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6666666666666666
HEAD,1,package stream - trait ZChannel,347.0,51.0,382.0,0.0,23.0,1178.0,832.0,334.0,0.2864493996569468,14.0,182.0,116.0,1.7058823529411764,1.5735294117647058,10.058823529411764,4.161764705882353,2.8529411764705883,0.6617647058823529,-0.0,0.14705882352941177
HEAD,0,package stream - trait ZChannel - method pipeToOrFail - class ChannelFailure,24.0,1.0,25.0,2.0,1.0,15.0,15.0,0.0,0.0,0.0,23.0,6.0,1.2,0.0,3.2,2.6,0.0,0.0,-0.0,0.8
HEAD,1,package stream - object ZChannel,362.0,51.0,384.0,0.0,0.0,700.0,607.0,40.0,0.061823802163833076,14.0,163.0,79.0,1.5490196078431373,1.2549019607843137,7.2745098039215685,2.843137254901961,1.7450980392156863,0.39215686274509803,-0.0,0.3137254901960784
HEAD,0,package stream - object ZChannel - class PipeTo,4.0,2.0,5.0,2.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class Read,5.0,1.0,6.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class SucceedNow,4.0,1.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class Fail,4.0,1.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class FromZIO,4.0,1.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class Emit,4.0,8.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class Succeed,4.0,1.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class Suspend,4.0,1.0,5.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class Ensuring,4.0,3.0,6.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class ConcatAll,6.0,2.0,7.0,2.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class Fold,4.0,4.0,7.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object Fold,16.0,4.0,19.0,1.0,0.0,29.0,30.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.25,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - object Fold - class Continuation,0.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object Fold - class K,10.0,13.0,22.0,2.0,1.0,10.0,10.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,2.0,8.0,2.0,-0.0,1.0
HEAD,0,package stream - object ZChannel - object Fold - class Finalizer,4.0,3.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class Bridge,4.0,2.0,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class BracketOut,5.0,2.0,7.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class Provide,4.0,2.0,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - trait MergeState,0.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object MergeState,9.0,6.0,11.0,0.0,0.0,12.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object MergeState - class BothRunning,4.0,3.0,7.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object MergeState - class LeftDone,4.0,3.0,7.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object MergeState - class RightDone,4.0,3.0,7.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class MergeDecision,0.0,7.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object MergeDecision,22.0,7.0,26.0,0.0,0.0,7.0,8.0,0.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.3333333333333333
HEAD,0,package stream - object ZChannel - object MergeDecision - class Done,4.0,13.0,17.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object MergeDecision - class Await,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - trait MergeStrategy,0.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object MergeStrategy,8.0,6.0,11.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object MergeStrategy - object BackPressure,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - object MergeStrategy - object BufferSliding,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZChannel - class EnvironmentWithPartiallyApplied,7.0,5.0,12.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class EnvironmentWithChannelPartiallyApplied,13.0,1.0,14.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class EnvironmentWithZIOPartiallyApplied,9.0,5.0,14.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class ProvideSomeLayer,9.0,8.0,16.0,0.0,1.0,14.0,13.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class ScopedPartiallyApplied,21.0,3.0,24.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,21.0,10.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class ServiceAtPartiallyApplied,12.0,5.0,17.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class ServiceWithPartiallyApplied,8.0,5.0,13.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class ServiceWithChannelPartiallyApplied,14.0,1.0,15.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class ServiceWithZIOPartiallyApplied,10.0,5.0,15.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class UnwrapScopedPartiallyApplied,15.0,7.0,22.0,0.0,1.0,8.0,7.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class UpdateService,7.0,5.0,11.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZChannel - class UpdateServiceAt,11.0,5.0,15.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package stream - class ZSink,229.0,28.0,254.0,0.0,13.0,584.0,398.0,183.0,0.31497418244406195,0.0,150.0,84.0,1.5272727272727273,1.690909090909091,9.036363636363637,4.109090909090909,2.0,0.6181818181818182,-0.0,0.09090909090909091
HEAD,1,package stream - object ZSink,288.0,28.0,303.0,1.0,0.0,1010.0,641.0,353.0,0.3551307847082495,0.0,234.0,139.0,1.6162790697674418,0.9883720930232558,8.790697674418604,4.627906976744186,1.7674418604651163,0.47674418604651164,-0.0,0.26744186046511625
HEAD,1,package stream - object ZSink - class EnvironmentWithPartiallyApplied,7.0,5.0,12.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - class EnvironmentWithZIOPartiallyApplied,9.0,5.0,14.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - class EnvironmentWithSinkPartiallyApplied,16.0,1.0,17.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,6.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - class ServiceAtPartiallyApplied,12.0,5.0,17.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - class ServiceWithPartiallyApplied,12.0,5.0,17.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - class ServiceWithZIOPartiallyApplied,14.0,5.0,19.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - class ServiceWithSinkPartiallyApplied,16.0,1.0,17.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,6.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - class UnwrapScopedPartiallyApplied,14.0,7.0,20.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
