name,count,mean,std
CountCurrying,9,0.0201115400422036,0.1312208201027183
CountFunctionCalls,9,0.041009228457682,0.2027458820893201
CountFunctionParameters,9,0.0380000762415316,0.2090518672677935
CountFunctions,9,0.604190249418343,1.3897096529019095
CountHigherOrderCalls,9,0.4142603604272986,0.9629118999322644
CountInnerVariableAssignment,9,0.0336707419363775,0.4027060441060262
CountLazyValues,9,0.0255637771908556,0.2032908360556225
CountNestedDepth,9,0.0,0.0
CountNestedMethods,9,0.083495695693379,0.3728450852421689
CountOuterVariableAssignment,9,0.0121018309505894,0.1570715893747433
CountOuterVariableUsage,9,0.0625604643663334,0.4576670947362712
CountParameterLists,9,0.1370316478501866,0.3228599179335209
CountPatternMatching,9,0.2456049124933006,0.7362193214952022
CountRecursiveCalls,9,0.01063076595806,0.1071768994742048
CountSideEffectCalls,9,0.2954944261674022,1.227084114456795
CountSideEffectFunctions,9,0.0262898787036718,0.1745338893565888
CountSideEffects,9,0.7097593271715991,2.389303677738364
CountVariableDefinitions,9,0.0244586364653563,0.1899367483589656
CountVariables,9,0.2162390265013267,1.5265260791985171
FunctionalScoreCount,9,1.5849507626643893,3.358178454073434
HasPointsCount,9,0.497409475568862,0.4250837639700582
ImperativeScoreCount,9,1.5105715264163322,5.228569709250491
IsFunction,9,0.0163149474185088,0.1076641840383841
IsSideEffect,9,0.0888001054813541,0.2406107795035229
ParadigmScoreCount,9,0.3373452748150481,0.495084819519643
