name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,316,4,312,1.2658227848101267,57.14285714285714
Max stretch,1246,5,1241,0.40128410914927765,71.42857142857143
Min stretch,1246,5,1241,0.40128410914927765,71.42857142857143
Average stretch,1246,5,1241,0.40128410914927765,71.42857142857143
parParadigmEntropyBool,342,4,338,1.1695906432748537,57.14285714285714
parParadigmGiniBool,3141,6,3135,0.19102196752626552,85.71428571428571
parParadigmEntropyCount,342,4,338,1.1695906432748537,57.14285714285714
parParadigmGiniCount,3141,6,3135,0.19102196752626552,85.71428571428571
parParadigmEntropyFraction,23,0,23,0.0,0.0
parParadigmGiniFraction,3530,7,3523,0.19830028328611898,100.0
