name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,12514,2411,10103,19.266421607799263,26.983771684387243
Max stretch,39767,6307,33460,15.859883823270552,70.58757694459989
Min stretch,39767,6307,33460,15.859883823270552,70.58757694459989
Average stretch,39767,6307,33460,15.859883823270552,70.58757694459989
parParadigmEntropyBool,2850,465,2385,16.315789473684212,5.204252937884723
parParadigmGiniBool,45683,3584,42099,7.845369174528819,40.11191941801903
parParadigmEntropyCount,2197,381,1816,17.34182976786527,4.2641298265249015
parParadigmGiniCount,45098,3507,41591,7.776398066433102,39.250139899272526
parParadigmEntropyFraction,347,41,306,11.815561959654179,0.45886961387800784
parParadigmGiniFraction,60983,5932,55051,9.727301051112605,66.3905987688864
