name,count,mean,std
CountCurrying,9,0.059601165135559,0.5454526195466237
CountFunctionCalls,9,0.1597510373443983,0.9005794970055667
CountFunctionParameters,9,0.2103965942191351,1.5546335910880682
CountFunctions,9,2.4776119402985075,7.381312804050101
CountHigherOrderCalls,9,1.7426614481409002,4.941427587409049
CountInnerVariableAssignment,9,0.1291585127201565,1.0784851488754847
CountLazyValues,9,0.1537688442211055,1.1003353096196338
CountNestedDepth,9,0.0,0.0
CountNestedMethods,9,0.2582914572864321,1.245875811699593
CountOuterVariableAssignment,9,0.164824120603015,0.950996958730252
CountOuterVariableUsage,9,0.3878954607977992,2.3505415869323247
CountParameterLists,9,0.6592964824120603,2.659310644918095
CountPatternMatching,9,0.908713692946058,3.4942419338972157
CountRecursiveCalls,9,0.0622119815668202,0.3940745557294303
CountSideEffectCalls,9,1.3410138248847927,4.6623528557010365
CountSideEffectFunctions,9,0.1281800391389432,0.721566073830345
CountSideEffects,9,3.012672811059908,10.068502322191517
CountVariableDefinitions,9,0.0772994129158512,0.571004704495481
CountVariables,9,1.0288018433179724,4.891001076161125
FunctionalScoreCount,9,7.564179104477612,18.081171492049425
HasPointsCount,9,2.066024759284732,4.523840012555417
ImperativeScoreCount,9,7.040117416829745,23.170266907104
IsFunction,9,0.0860995850622406,0.4935904788178845
IsSideEffect,9,0.4735023041474654,1.4630135111063034
ParadigmScoreCount,9,1.0835820895522388,3.653419374110083
