commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package common - class SimpleOpening - method variation,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object SimpleOpening - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object SimpleOpening - method apply,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object SimpleOpening - method find,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package common - object SimpleOpening - method nameOf,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package html - package study - object bits - method orderSelect,3.0,0.0,13.0,12.0,0.0,0.0,14.0,8.0,0.0,0.0,-0.0,0.0
HEAD,2,package html - package study - object bits - method newForm,1.0,0.0,4.0,4.0,0.0,0.0,9.0,1.0,0.0,0.0,-0.0,0.0
HEAD,3,package html - package study - object bits - method authLinks,1.0,0.0,14.0,14.0,0.0,0.0,34.0,4.0,0.0,0.0,-0.0,0.0
HEAD,2,package html - package study - object bits - method authLinks - method activeCls,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,4,package html - package study - object bits - method widget,4.0,0.0,40.0,40.0,0.0,0.0,48.0,6.0,0.0,0.0,-0.0,0.0
HEAD,0,package html - package study - object bits - method streamers,1.0,0.0,4.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package user - object Countries - method C,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package user - object Countries - method C,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package user - object Countries - method info,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package user - object Countries - method name,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package security - class GarbageCollector - class ApplyData - method toString,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,5,package security - class GarbageCollector - method delay,2.0,0.0,19.0,19.0,0.0,0.0,13.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package security - class GarbageCollector - method ensurePrintAvailable,3.0,5.0,5.0,5.0,0.0,0.0,4.0,3.0,2.0,0.0,-0.0,1.0
HEAD,1,package security - class GarbageCollector - method apply,5.0,27.0,32.0,32.0,0.0,0.0,38.0,11.0,16.0,5.0,-0.0,1.0
HEAD,0,package security - class GarbageCollector - method badOtherAccounts,1.0,0.0,7.0,7.0,0.0,0.0,11.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package security - class GarbageCollector - method isBadAccount,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,6,package security - class GarbageCollector - method collect,4.0,11.0,15.0,15.0,0.0,0.0,25.0,17.0,2.0,0.0,-0.0,1.0
HEAD,0,package security - class GarbageCollector - method hasBeenCollectedBefore,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package security - class GarbageCollector - method doCollect,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package evalCache - object Validator - method apply,3.0,7.0,12.0,12.0,0.0,0.0,7.0,2.0,12.0,2.0,-0.0,1.0
HEAD,0,package game - class Progress - method map,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package game - class Progress - method flatMap,2.0,7.0,4.0,4.0,0.0,0.0,4.0,4.0,7.0,2.0,-0.0,0.0
HEAD,0,package game - class Progress - method >>,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package game - class Progress - method +,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package game - class Progress - method ++,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package game - class Progress - method withGame,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package game - class Progress - method statusChanged,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package game - class Progress - method dropEvents,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package game - class Progress - method toString,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package game - object Progress - method apply,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package game - object Progress - method apply,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package game - object Progress - method apply,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,6,package board - object editor - method apply,1.0,0.0,33.0,33.0,0.0,0.0,27.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Future - method fold,3.0,10.0,10.0,10.0,0.0,0.0,9.0,5.0,10.0,2.0,-0.0,0.0
HEAD,1,package common - object Future - method lazyFold,2.0,10.0,8.0,8.0,0.0,0.0,12.0,7.0,6.0,2.0,-0.0,0.0
HEAD,0,package common - object Future - method filter,1.0,0.0,10.0,10.0,0.0,0.0,11.0,8.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Future - method filterNot,1.0,0.0,4.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Future - method linear,1.0,0.0,9.0,9.0,0.0,0.0,13.0,9.0,0.0,0.0,-0.0,0.0
HEAD,2,package common - object Future - method applySequentially,3.0,9.0,7.0,7.0,0.0,0.0,8.0,5.0,10.0,2.0,-0.0,0.0
HEAD,1,package common - object Future - method find,5.0,11.0,11.0,11.0,0.0,0.0,9.0,5.0,12.0,2.0,-0.0,0.0
HEAD,0,package common - object Future - method exists,1.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,4,package common - object Future - method delay,2.0,0.0,5.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package common - object Future - method sleep,1.0,0.0,5.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,4,package common - object Future - method makeItLast,2.0,0.0,5.0,5.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,0.0
HEAD,4,package common - object Future - method retry,1.0,0.0,9.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package tournament - class Tournament - method isCreated,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isStarted,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isFinished,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isEnterable,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isPrivate,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isTeamBattle,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,3,package tournament - class Tournament - method name,5.0,0.0,6.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package tournament - class Tournament - method isMarathon,3.0,1.0,5.0,5.0,0.0,0.0,2.0,2.0,8.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isShield,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package tournament - class Tournament - method isUnique,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package tournament - class Tournament - method isMarathonOrUnique,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isScheduled,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isRated,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method finishesAt,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method secondsToStart,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method secondsToFinish,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method pairingsClosed,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package tournament - class Tournament - method isStillWorthEntering,1.0,0.0,4.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method finishedSinceSeconds,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isRecentlyFinished,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package tournament - class Tournament - method isRecentlyStarted,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isNowOrSoon,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method isDistant,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method duration,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method interval,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method overlaps,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package tournament - class Tournament - method similarTo,3.0,1.0,5.0,5.0,0.0,0.0,5.0,3.0,11.0,2.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method speed,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method perfType,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method durationString,3.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,1,package tournament - class Tournament - method berserkable,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method streakable,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method clockStatus,1.0,0.0,4.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method schedulePair,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package tournament - class Tournament - method winner,1.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method nonLichessCreatedBy,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method ratingVariant,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - class Tournament - method startingPosition,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package tournament - class Tournament - method toString,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,15,package tournament - object Tournament - method make,3.0,6.0,42.0,41.0,0.0,0.0,9.0,2.0,5.0,1.0,-0.0,1.0
HEAD,0,package tournament - object Tournament - method scheduleAs,1.0,0.0,17.0,17.0,0.0,0.0,7.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - object Tournament - method tournamentUrl,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - object Tournament - method makeId,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tournament - object Tournament - class JoinResult - method ok,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,2,package html - object dev - method settings,6.0,7.0,36.0,36.0,0.0,0.0,33.0,2.0,15.0,4.0,-0.0,0.0
HEAD,5,package html - object dev - method cli,1.0,0.0,47.0,35.0,0.0,0.0,37.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package mod - class ModActivity - method apply,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,2,package mod - class ModActivity - method compute,7.0,13.0,74.0,74.0,0.0,0.0,85.0,3.0,35.0,8.0,-0.0,1.0
HEAD,0,package mod - class ModActivity - method compute - method dateToString,1.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package mod - object ModActivity - class Day - method set,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package mod - object ModActivity - class Day - method set,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package mod - object ModActivity - trait Period - method key,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package mod - object ModActivity - object Period - method apply,3.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package mod - object ModActivity - object Period - method dateSince,4.0,4.0,5.0,5.0,0.0,0.0,3.0,1.0,9.0,0.0,-0.0,0.0
HEAD,0,package mod - object ModActivity - object Who - method apply,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package mod - object ModActivity - object json - method apply,1.0,0.0,15.0,15.0,0.0,0.0,19.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package mod - object ModActivity - object json - method serie,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package insight - class InsightPerfStats - method totalNbGames,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package insight - class InsightPerfStatsApi - method apply,3.0,12.0,53.0,53.0,0.0,0.0,85.0,5.0,16.0,5.0,-0.0,1.0
HEAD,12,package study - object show - method apply,1.0,0.0,56.0,56.0,0.0,0.0,43.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package study - object show - method socketUrl,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package plan - object indexPayPal - method apply,2.0,0.0,78.0,78.0,0.0,0.0,93.0,2.0,0.0,0.0,-0.0,0.0
HEAD,21,package report - class ReportApi - method create,1.0,0.0,15.0,14.0,0.0,0.0,8.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package report - class ReportApi - method create,4.0,14.0,28.0,28.0,0.0,0.0,36.0,7.0,7.0,2.0,-0.0,0.0
HEAD,0,package report - class ReportApi - method commFlag,1.0,0.0,9.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package report - class ReportApi - method autoCommFlag,1.0,0.0,15.0,14.0,0.0,0.0,11.0,4.0,0.0,0.0,-0.0,1.0
HEAD,1,package report - class ReportApi - method isAlreadySlain,1.0,0.0,4.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package report - class ReportApi - method getMod,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package report - class ReportApi - method getLichessMod,1.0,0.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package report - class ReportApi - method getLichessReporter,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
