commit,faults,path,Switch count,Max stretch,Min stretch,Average stretch,parParadigmEntropyBool,parParadigmGiniBool,parParadigmEntropyCount,parParadigmGiniCount,parParadigmEntropyFraction,parParadigmGiniFraction
HEAD,1,package service - trait WikiService - method getWikiPage,0.0,14.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package service - trait WikiService - method getWikiPageList,0.0,7.0,7.0,7.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package service - trait WikiService - method revertWikiPage,13.0,114.0,114.0,114.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package service - trait WikiService - method saveWikiPage,5.0,65.0,65.0,65.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package service - trait WikiService - method deleteWikiPage,4.0,32.0,32.0,32.0,-0.0,1.0,-0.0,1.0,-0.0,0.0
HEAD,0,package plugin - trait TextDecorator - method decorate,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait GpgKeyService - method getGpgPublicKeys,2.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait GpgKeyService - method addGpgPublicKey,2.0,4.0,4.0,4.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package service - trait GpgKeyService - method deleteGpgPublicKey,2.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package api - object ApiCommit - method apply,0.0,17.0,17.0,17.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package controller - trait PullRequestsControllerBase - method getOriginRepositoryName,0.0,23.0,23.0,23.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package controller - trait PullRequestsControllerBase - method searchPullRequests,0.0,33.0,33.0,33.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package controller - trait PullRequestsControllerBase - method isManageable,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package controller - trait PullRequestsControllerBase - method isEditable,2.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package api - object ApiComment - method apply,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package view - trait LinkConverter - method createIssueLink,2.0,8.0,8.0,8.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package view - trait LinkConverter - method createGlobalIssueLink,2.0,8.0,8.0,8.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,8,package view - trait LinkConverter - method convertRefsLinks,2.0,90.0,89.0,89.66666666666667,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package servlet - class TransactionFilter - method init,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package servlet - class TransactionFilter - method destroy,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,3,package servlet - class TransactionFilter - method doFilter,1.0,16.0,16.0,16.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package servlet - object Database - method apply,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package servlet - object Database - method getSession,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package servlet - object Database - method closeDataSource,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package api - trait ApiGitReferenceControllerBase - method notFound,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package api - trait ApiGitReferenceControllerBase - method getRef,2.0,22.0,22.0,22.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method removeInitialSlash,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method getRevTree,0.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method exists,0.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method getPath,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method getParent,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method openRandomReader,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method openReader,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method getParent,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method getPath,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method hasParent,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method relativize,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method resolve,0.0,6.0,6.0,6.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - object JGitResourcePath - method RootDirectory,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object EditorConfigUtil - method getEditorConfigInfo,0.0,27.0,27.0,27.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object GpgUtil - method str2GpgKeyId,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object GpgUtil - method getGpgKey,2.0,9.0,9.0,9.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package util - object GpgUtil - method verifySign,2.0,25.0,25.0,25.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method getNewBranchName,2.0,4.0,4.0,4.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method createNewBranchForPullRequest,0.0,25.0,25.0,25.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method createIssueAndPullRequest,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method getSyntaxHighlighterTheme,2.0,7.0,7.0,7.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method isLfsFile,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,2,package controller - trait RepositoryViewerControllerBase - method fileList,0.0,54.0,54.0,54.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,4,package controller - trait RepositoryViewerControllerBase - method archiveRepository,12.0,113.0,113.0,113.0,-0.0,1.0,-0.0,1.0,-0.0,0.0
HEAD,3,package controller - trait RepositoryViewerControllerBase - method archiveRepository - method archive,6.0,49.0,49.0,49.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method isEditable,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method conflict,0.0,13.0,13.0,13.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method conflict - <$anon: <error>> - method validate,0.0,12.0,12.0,12.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package controller - trait RepositoryViewerControllerBase - method renderUncaughtException,3.0,3.0,2.0,2.3333333333333335,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package api - object ApiCommitListItem - method apply,0.0,11.0,11.0,11.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package api - class CreateAStatus - method isValid,0.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,1,package controller - trait DashboardControllerBase - method getOrCreateCondition,0.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,1,package controller - trait DashboardControllerBase - method searchIssues,0.0,27.0,27.0,27.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,1,package controller - trait DashboardControllerBase - method searchPullRequests,0.0,39.0,39.0,39.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object ConfigUtil - method getConfigValue,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package util - object ConfigUtil - method getEnvironmentVariable,1.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package util - object ConfigUtil - method getSystemProperty,1.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package util - object ConfigUtil - method convertType,1.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait ProtectedBranchService - method getProtectedBranchInfoOpt,2.0,15.0,15.0,15.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait ProtectedBranchService - method getProtectedBranchInfo,1.0,4.0,4.0,4.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait ProtectedBranchService - method getProtectedBranchList,2.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait ProtectedBranchService - method enableBranchProtection,3.0,10.0,9.0,9.4,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package service - trait ProtectedBranchService - method disableBranchProtection,2.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package service - object ProtectedBranchService - class ProtectedBranchReceiveHook - method preReceive,1.0,11.0,10.0,10.5,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - object ProtectedBranchService - class ProtectedBranchReceiveHook - method checkBranchProtection,2.0,24.0,23.0,23.666666666666668,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package service - object ProtectedBranchService - class ProtectedBranchInfo - method isAdministrator,2.0,9.0,9.0,9.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package service - object ProtectedBranchService - class ProtectedBranchInfo - method getStopReason,2.0,18.0,18.0,18.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - object ProtectedBranchService - class ProtectedBranchInfo - method unSuccessedContexts,2.0,7.0,7.0,7.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - object ProtectedBranchService - class ProtectedBranchInfo - method needStatusCheck,2.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - object ProtectedBranchService - object ProtectedBranchInfo - method disabled,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package <empty> - object Checksums - method generate,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package <empty> - object Checksums - method compute,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package <empty> - object Checksums - method raw,2.0,14.0,14.0,14.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package <empty> - object Checksums - method raw - method loop,1.0,5.0,5.0,5.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package <empty> - object Checksums - method hex,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package model - trait RepositoryWebHookComponent - class RepositoryWebHooks - method *,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait RepositoryWebHookComponent - class RepositoryWebHooks - method byRepositoryUrl,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait RepositoryWebHookComponent - class RepositoryWebHooks - method byId,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package activity - class CreateWikiPageInfo - method toActivity,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package activity - class EditWikiPageInfo - method toActivity,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package activity - class DeleteWikiInfo - method toActivity,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait AccountComponent - class Accounts - method *,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package plugin - object Images - method dataURI,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method base64Encode,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method base64Decode,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method pbkdf2_sha256,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method pbkdf2_sha256,0.0,7.0,7.0,7.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method sha1,1.0,3.0,3.0,3.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method md5,1.0,3.0,3.0,3.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method encodeBlowfish,0.0,4.0,4.0,4.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method decodeBlowfish,0.0,4.0,4.0,4.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method urlEncode,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method urlDecode,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method encodeRefName,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method splitWords,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method isInteger,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package util - object StringUtil - method escapeHtml,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method convertFromByteArray,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package util - object StringUtil - method detectEncoding,0.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method convertLineSeparator,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method appendNewLine,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package util - object StringUtil - method extractIssueId,0.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method extractGlobalIssueId,0.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,1,package util - object StringUtil - method extractCloseId,0.0,11.0,11.0,11.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method getRepositoryViewerUrl,0.0,9.0,9.0,9.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object StringUtil - method getRepositoryViewerUrl - method removeUserName,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package util - object StringUtil - method cutTail,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package service - trait OpenIDConnectService - method createOIDCAuthenticationRequest,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package service - trait OpenIDConnectService - method createOIDLogoutRequest,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package service - trait OpenIDConnectService - method authenticate,2.0,23.0,22.0,22.666666666666668,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait OpenIDConnectService - method validateOIDCAuthenticationResponse,1.0,24.0,24.0,24.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package service - trait OpenIDConnectService - method obtainOIDCToken,1.0,25.0,25.0,25.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,1,package service - trait OpenIDConnectService - method validateOIDCTokenResponse,1.0,28.0,28.0,28.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package service - trait CommitsService - method getCommitComments,2.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait CommitsService - method getCommitComment,2.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait CommitsService - method createCommitComment,10.0,67.0,66.0,66.55555555555556,-0.0,1.0,-0.0,1.0,-0.0,0.0
HEAD,0,package service - trait CommitsService - method updateCommitCommentPosition,2.0,8.0,8.0,8.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package service - trait CommitsService - method updateCommitComment,2.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait CommitsService - method deleteCommitComment,2.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait CommitsService - method saveCommitCommentDiff,0.0,14.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package service - trait CommitsService - method loadCommitCommentDiff,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package service - trait CommitsService - method diffFile,0.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package api - object ApiPullRequestReviewComment - method apply,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - class Mailer - method send,0.0,8.0,8.0,8.0,-0.0,1.0,-0.0,1.0,-0.0,0.0
HEAD,0,package util - class Mailer - method sendBcc,0.0,11.0,11.0,11.0,-0.0,1.0,-0.0,1.0,-0.0,0.0
HEAD,0,package util - class Mailer - method createMail,5.0,39.0,39.0,39.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package view - trait AvatarImageProvider - method getAvatarImageHtml,2.0,47.0,47.0,47.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package model - trait SshKeyComponent - class SshKeys - method *,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait SshKeyComponent - class SshKeys - method byPrimaryKey,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package plugin - trait Renderer - method render,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package plugin - object MarkdownRenderer - method render,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package plugin - object DefaultRenderer - method render,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object LDAPUtil - method isDummyMailAddress,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object LDAPUtil - method createDummyMailAddress,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object LDAPUtil - method authenticate,0.0,19.0,19.0,19.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object LDAPUtil - method userAuthentication,0.0,42.0,42.0,42.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object LDAPUtil - method getUserNameFromMailAddress,0.0,4.0,4.0,4.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object LDAPUtil - method getSslProvider,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object LDAPUtil - method bind,3.0,52.0,52.0,52.0,-0.0,1.0,-0.0,1.0,-0.0,0.0
HEAD,0,package util - object LDAPUtil - method findUser,0.0,29.0,29.0,29.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package util - object LDAPUtil - method findUser - method getEntries,0.0,11.0,11.0,11.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package util - object LDAPUtil - method findMailAddress,0.0,16.0,16.0,16.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object LDAPUtil - method findFullName,0.0,16.0,16.0,16.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package api - object ApiRef - method fromRef,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package api - object ApiRef - method fromTag,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getRepositoryDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getRepositoryFilesDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getAttachedDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getReleaseFilesDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getLfsDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getDiffDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getUserUploadDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getTemporaryDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getTemporaryDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getPluginCacheDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - object Directory - method getWikiRepositoryDir,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait ReleaseTagComponent - class ReleaseTags - method *,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait ReleaseTagComponent - class ReleaseTags - method byPrimaryKey,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait ReleaseTagComponent - class ReleaseTags - method byTag,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package servlet - class GitAuthenticationFilter - method init,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package servlet - class GitAuthenticationFilter - method destroy,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package servlet - class GitAuthenticationFilter - method doFilter,2.0,28.0,28.0,28.0,-0.0,1.0,-0.0,1.0,-0.0,0.0
HEAD,0,package servlet - class GitAuthenticationFilter - method doFilter - <$anon: <error>> - method setCharacterEncoding,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,2,package servlet - class GitAuthenticationFilter - method pluginRepository,0.0,20.0,20.0,20.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,5,package servlet - class GitAuthenticationFilter - method defaultRepository,3.0,57.0,57.0,57.0,-0.0,1.0,-0.0,1.0,-0.0,0.0
HEAD,0,package servlet - class GitAuthenticationFilter - method authenticateByHeader,2.0,7.0,7.0,7.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait BasicTemplate - method byAccount,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait BasicTemplate - method byAccount,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait BasicTemplate - method byRepository,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait BasicTemplate - method byRepository,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait IssueTemplate - method byIssue,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait IssueTemplate - method byIssue,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait LabelTemplate - method byLabel,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait LabelTemplate - method byLabel,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait LabelTemplate - method byLabel,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait PriorityTemplate - method byPriority,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait PriorityTemplate - method byPriority,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait PriorityTemplate - method byPriority,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait MilestoneTemplate - method byMilestone,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait MilestoneTemplate - method byMilestone,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait CommitTemplate - method byCommit,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package model - trait TemplateComponent - trait CommitTemplate - method byCommit,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
