name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsNested,83,5,78,6.024096385542169,2.314814814814815
FractionFunctions,71,0,71,0.0,0.0
IsFunction,24,0,24,0.0,0.0
HasFunctionParameters,182,14,168,7.6923076923076925,6.481481481481481
FractionHigherOrderCalls,49,0,49,0.0,0.0
FractionFunctionCalls,21,0,21,0.0,0.0
FractionPatternMatching,58,0,58,0.0,0.0
HasMultipleParameterLists,1480,104,1376,7.027027027027027,48.148148148148145
FunctionalScoreFraction,1685,109,1576,6.468842729970327,50.46296296296296
FractionVariables,1,0,1,0.0,0.0
FractionOuterVariableUsage,1,0,1,0.0,0.0
FractionSideEffects,741,74,667,9.986504723346828,34.25925925925926
IsSideEffect,740,73,667,9.864864864864865,33.7962962962963
FractionSideEffectCalls,3,0,3,0.0,0.0
FractionSideEffectFunctions,1,0,1,0.0,0.0
ImperativeScoreFraction,743,74,669,9.959623149394348,34.25925925925926
HasPointsFraction,2032,152,1880,7.480314960629922,70.37037037037037
ParadigmScoreFraction,1636,121,1515,7.396088019559902,56.018518518518526
