name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalScoreBool,8,13.716688485580795,10.18094196346619,53.83113025539186,8.99006827072224,0.1186409417891292,0.05590341355956248
HasCurrying,8,12.31013430841382,10.975427845459384,39.4679747232376,48.51116164731624,0.02645936549064474,0.030098009488390403
HasFunctionCalls,8,13.506075279142921,8.679254634789066,30.416263414829942,36.597886813778864,0.0441010314346671,0.04895300735236258
HasFunctionParameters,8,10.958706073578798,8.520204049729317,51.074166710665914,39.13114360975768,0.03892391430498014,0.050617617433685355
HasFunctions,8,12.963100438638618,9.474809680359186,48.95245251610078,11.889695071536071,0.09948405915636543,0.04957395163438783
HasHigherOrderCalls,8,13.767645291806186,9.76703119664705,44.19957546716759,12.478741486439004,0.10721634305715261,0.048278391925766814
HasInnerVariableAssignment,8,18.990276762530048,11.267730312071,17.511623263162715,32.68028515616787,0.061260538772596504,0.040865464336902094
HasLazyValues,8,15.159300472526281,10.89530047580388,20.858845987007246,32.79335963998461,0.0333883171437721,0.04231929490009265
HasMultipleParameterLists,8,13.811285066763784,13.436778377165211,42.47420853822038,28.272070342823678,0.08398067392220289,0.05732097882749973
HasNestedMethods,8,22.26150037081123,19.96385553923708,11.828036588475229,5.556562776347977,0.08650780285417295,0.0351401915856492
HasOuterVariableAssignment,8,10.740381007181401,9.16121908659665,54.6969212327821,48.24319034192064,0.02331961058951536,0.040846549509581116
HasOuterVariableUsage,8,12.376375752977628,8.638171655192163,44.27380256584174,45.80916318735463,0.044616819383794984,0.03288802919753401
HasPatternMatching,8,19.700153518164985,16.88685254226275,36.725028903088266,10.896206396426068,0.1533263907249494,0.055298673493636506
HasPointsBool,8,12.297664316288733,10.879107706164989,82.75361633857158,10.782089128405115,0.13278821674971614,0.045480586696712864
HasSideEffectCalls,8,14.572131454681928,9.727804894974824,46.86278443122511,25.80928405631244,0.09095616474605107,0.08250023285953048
HasSideEffectFunctions,8,26.513439935872377,12.323611783493698,21.342581721314033,32.03879464966565,0.10722565465151083,0.06555725524439111
HasSideEffects,8,12.349106952517145,8.956734433255965,51.01949657847446,28.45661131749565,0.07463375599254796,0.05151540027446425
HasVariableDefinitions,8,16.67861485846482,11.516362625304412,16.97488282391481,32.673818004151286,0.04290528180549494,0.04528822049801493
HasVariables,8,13.379295699079902,8.482575989161708,36.14489599912322,38.2556999334007,0.055308092113088236,0.03968294008426941
ImperativeScoreBool,8,12.043520203872044,8.579606777661082,53.199482579110494,25.26005021830566,0.07225265045523804,0.05888777477923675
IsFunction,8,9.911946194928984,8.607396072808118,61.21036883774328,42.61493554896679,0.009495920734094563,0.02362427378752772
IsNested,8,11.519659232754403,10.572516561006323,32.488405699424064,42.3417293681599,0.009450823294808638,0.020929939092853803
IsRecursive,8,12.933194332053056,10.538550168254462,28.27230494352846,44.37118092832129,0.026384090224351536,0.018485849368669136
IsSideEffect,8,11.28916880375037,8.362092117922064,50.53890970828398,40.615635209608044,0.04550398993171756,0.024171473721419194
ParadigmScoreBool,8,11.784734080109123,11.454212876721321,53.20476358673804,20.87182707848108,0.07326773653649746,0.07625477285553336
