commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,0,package service - trait IssuesService - method deleteAllIssueAssignees,2.0,17.0,0.7727272727272727,7.0,0.3181818181818182,13.333333333333334,0.6060606060606061
HEAD,0,package service - trait IssuesService - method updateMilestoneId,2.0,22.0,0.7333333333333333,4.0,0.13333333333333333,11.666666666666666,0.3888888888888889
HEAD,0,package service - trait IssuesService - method updatePriorityId,2.0,22.0,0.7333333333333333,4.0,0.13333333333333333,11.666666666666666,0.3888888888888889
HEAD,0,package service - trait IssuesService - method updateComment,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,1,package service - trait IssuesService - method deleteComment,0.0,24.0,1.0,24.0,1.0,24.0,1.0
HEAD,0,package service - trait IssuesService - method updateClosed,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package service - trait IssuesService - method searchIssuesByKeyword,0.0,75.0,1.0,75.0,1.0,75.0,1.0
HEAD,0,package service - trait IssuesService - method closeIssuesFromMessage,0.0,11.0,1.0,11.0,1.0,11.0,1.0
HEAD,0,package service - trait IssuesService - method createReferComment,8.0,20.0,0.5555555555555556,3.0,0.08333333333333333,6.444444444444445,0.17901234567901236
HEAD,0,package service - trait IssuesService - method createIssueComment,2.0,6.0,0.6666666666666666,3.0,0.3333333333333333,4.666666666666667,0.5185185185185186
HEAD,0,package service - trait IssuesService - method getAssignableUserNames,0.0,11.0,1.0,11.0,1.0,11.0,1.0
HEAD,0,package service - object IssuesService - class IssueSearchCondition - method isEmpty,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - class IssueSearchCondition - method nonEmpty,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - class IssueSearchCondition - method toFilterString,0.0,33.0,1.0,33.0,1.0,33.0,1.0
HEAD,0,package service - object IssuesService - class IssueSearchCondition - method toURL,0.0,23.0,1.0,23.0,1.0,23.0,1.0
HEAD,0,package service - object IssuesService - object IssueSearchCondition - method param,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - object IssueSearchCondition - method apply,0.0,23.0,1.0,23.0,1.0,23.0,1.0
HEAD,0,package service - object IssuesService - object IssueSearchCondition - method apply,0.0,20.0,1.0,20.0,1.0,20.0,1.0
HEAD,0,package service - object IssuesService - object IssueSearchCondition - method page,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - class GitRepositoryServlet - method init,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - class GitRepositoryServlet - method service,0.0,19.0,1.0,19.0,1.0,19.0,1.0
HEAD,0,package servlet - class GitRepositoryServlet - method withLockRepository,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,0,package servlet - class GitRepositoryServlet - method serviceGitLfsBatchAPI,3.0,58.0,0.8405797101449275,6.0,0.08695652173913043,20.25,0.29347826086956524
HEAD,0,package servlet - class GitBucketRepositoryResolver - method open,0.0,13.0,1.0,13.0,1.0,13.0,1.0
HEAD,0,package servlet - class GitBucketReceivePackFactory - method create,0.0,34.0,1.0,34.0,1.0,34.0,1.0
HEAD,0,package servlet - class CommitLogHook - method onPreReceive,5.0,10.0,0.43478260869565216,3.0,0.13043478260869565,5.5,0.2391304347826087
HEAD,1,package servlet - class CommitLogHook - method onPostReceive,18.0,46.0,0.2754491017964072,2.0,0.011976047904191617,12.578947368421053,0.07532303813425781
HEAD,0,package servlet - class WikiCommitHook - method onPostReceive,6.0,33.0,0.5409836065573771,3.0,0.04918032786885246,12.428571428571429,0.20374707259953162
HEAD,0,package servlet - class WikiCommitHook - method mapToAction,1.0,7.0,0.875,7.0,0.875,7.0,0.875
HEAD,0,package servlet - class WikiCommitHook - method buildWikiRecord,1.0,15.0,0.8823529411764706,8.0,0.47058823529411764,11.5,0.6764705882352942
HEAD,0,package api - object ApiRepository - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiRepository - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiRepository - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiRepository - method forDummyPayload,0.0,0.0,0.0,0.0,0.0,0.0,0.0
