commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,0,package util - object HttpClientUtil,2.0,34.0,0.7906976744186046,7.0,0.16279069767441862,20.333333333333332,0.4728682170542635
HEAD,0,package activity - class CreateRepositoryInfo,0.0,18.0,1.0,18.0,1.0,18.0,1.0
HEAD,0,package activity - class DeleteRepositoryInfo,0.0,18.0,1.0,18.0,1.0,18.0,1.0
HEAD,0,package activity - class TransferRepositoryInfo,0.0,19.0,1.0,19.0,1.0,19.0,1.0
HEAD,0,package activity - class RenameRepositoryInfo,0.0,19.0,1.0,19.0,1.0,19.0,1.0
HEAD,0,package plugin - object Sessions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package controller - class IssuesController,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,5,package controller - trait IssuesControllerBase,20.0,119.0,0.2262357414448669,1.0,0.0019011406844106464,31.61904761904762,0.06011225783088901
HEAD,0,package controller - trait IssuesControllerBase - class IssueCreateForm,0.0,8.0,1.0,8.0,1.0,8.0,1.0
HEAD,0,package controller - trait IssuesControllerBase - class CommentForm,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package controller - trait IssuesControllerBase - class IssueStateForm,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package api - class ApiMilestone,0.0,17.0,1.0,17.0,1.0,17.0,1.0
HEAD,0,package api - object ApiMilestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class CreateAUser,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,11,package util - object JGitUtil,59.0,162.0,0.11807580174927114,1.0,7.288629737609329E-4,29.616666666666667,0.021586491739552963
HEAD,0,package util - object JGitUtil - class RepositoryInfo,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package util - object JGitUtil - class FileInfo,0.0,12.0,1.0,12.0,1.0,12.0,1.0
HEAD,0,package util - object JGitUtil - class GpgSignInfo,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package util - object JGitUtil - class GpgVerifyInfo,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package util - object JGitUtil - class CommitInfo,0.0,44.0,1.0,44.0,1.0,44.0,1.0
HEAD,0,package util - object JGitUtil - class DiffInfo,0.0,15.0,1.0,15.0,1.0,15.0,1.0
HEAD,0,package util - object JGitUtil - class ContentInfo,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package util - object JGitUtil - class TagInfo,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package util - object JGitUtil - class SubmoduleInfo,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package util - object JGitUtil - class BranchMergeInfo,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package util - object JGitUtil - class BranchInfoSimple,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package util - object JGitUtil - class BranchInfo,0.0,8.0,1.0,8.0,1.0,8.0,1.0
HEAD,0,package util - object JGitUtil - class BlameInfo,0.0,11.0,1.0,11.0,1.0,11.0,1.0
HEAD,0,package core - package model - package object model,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object AuthUtil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package service - trait MilestonesService,0.0,81.0,1.0,81.0,1.0,81.0,1.0
HEAD,3,package servlet - class GitRepositoryServlet,5.0,59.0,0.5175438596491229,8.0,0.07017543859649122,25.666666666666668,0.22514619883040937
HEAD,1,package servlet - class GitBucketRepositoryResolver,0.0,16.0,1.0,16.0,1.0,16.0,1.0
HEAD,0,package servlet - class GitBucketReceivePackFactory,0.0,39.0,1.0,39.0,1.0,39.0,1.0
HEAD,7,package servlet - class CommitLogHook,29.0,46.0,0.19008264462809918,2.0,0.008264462809917356,11.433333333333334,0.047245179063360884
HEAD,1,package servlet - class WikiCommitHook,9.0,39.0,0.3979591836734694,3.0,0.030612244897959183,14.9,0.1520408163265306
HEAD,0,package servlet - object GitLfs,0.0,41.0,1.0,41.0,1.0,41.0,1.0
HEAD,0,package servlet - object GitLfs - class BatchRequest,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package servlet - object GitLfs - class BatchRequestObject,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package servlet - object GitLfs - class BatchUploadResponse,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package servlet - object GitLfs - class BatchResponseObject,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package servlet - object GitLfs - class Actions,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package servlet - object GitLfs - class Action,0.0,5.0,1.0,5.0,1.0,5.0,1.0
