name,tn,fp,fn,tp,r2,precision,recall,mcc
Switch count,16867,2489,830,434,-1.7972625176244699,14.84775915155662,34.335443037974684,0.14769922466212643
Max stretch,16896,2460,713,551,-1.6742133077500583,18.299568249750912,43.59177215189873,0.20978361134977883
Min stretch,16898,2458,713,551,-1.6725277021353402,18.311731472249917,43.59177215189873,0.20991161108160505
Average stretch,16898,2458,713,551,-1.6725277021353402,18.311731472249917,43.59177215189873,0.20991161108160505
parParadigmEntropyBool,16785,2571,782,482,-1.8259178130746752,15.787749754339995,38.13291139240506,0.1678414316443572
parParadigmGiniBool,10389,8967,498,766,-6.9771285716527895,7.870132538785575,60.60126582278481,0.06859084569327195
parParadigmEntropyCount,16825,2531,798,466,-1.8056905456980599,15.54888221554888,36.86708860759494,0.1619240940171785
parParadigmGiniCount,10143,9213,381,883,-7.085850133802099,8.746038034865293,69.85759493670885,0.10681701883593721
parParadigmEntropyFraction,18951,405,1221,43,-0.37039736476570906,9.598214285714286,3.401898734177215,0.02154673205256136
parParadigmGiniFraction,12134,7222,623,641,-5.6117880237312345,8.152104794607656,50.7120253164557,0.06618157306982664
