name,tn,fp,fn,tp,r2,precision,recall,mcc
Switch count,2649,661,36,39,-8.503907351460223,5.571428571428571,52.0,0.11640811846467315
Max stretch,2973,337,29,46,-3.990574018126888,12.010443864229766,61.33333333333333,0.2376857054380709
Min stretch,2973,337,29,46,-3.990574018126888,12.010443864229766,61.33333333333333,0.2376857054380709
Average stretch,2973,337,29,46,-3.990574018126888,12.010443864229766,61.33333333333333,0.2376857054380709
parParadigmEntropyBool,2895,415,68,7,-5.585921450151058,1.6587677725118484,9.333333333333334,-0.014278201419956749
parParadigmGiniBool,1765,1545,13,62,-20.244028197381674,3.8581207218419413,82.66666666666667,0.1060844692443271
parParadigmEntropyCount,2896,414,68,7,-5.572286002014099,1.66270783847981,9.333333333333334,-0.014157984786942338
parParadigmGiniCount,1755,1555,12,63,-20.3667472306143,3.8936959208899875,84.0,0.10909051133630741
parParadigmEntropyFraction,16,3294,0,75,-43.915166163142,2.226179875333927,100.0,0.01037351933238688
parParadigmGiniFraction,2268,1042,28,47,-13.589929506545822,4.315886134067952,62.66666666666667,0.09826721699365318
