name,count,mean,std
CountCurrying,9,0.0131910766246362,0.132086992687494
CountFunctionCalls,9,0.0474296799224054,0.2742723456765036
CountFunctionParameters,9,0.0516817063166529,0.2445974266501342
CountFunctions,9,0.6803545051698671,1.7395046407047707
CountHigherOrderCalls,9,0.4719584303888192,1.186521167993179
CountInnerVariableAssignment,9,0.0410635155096011,0.4113688084714633
CountLazyValues,9,0.0391506898405303,0.3287405960431394
CountNestedDepth,9,0.0428360413589364,0.2280892646468988
CountNestedMethods,9,0.0715953307392996,0.4973773754178737
CountOuterVariableAssignment,9,0.0361305361305361,0.3116513637981042
CountOuterVariableUsage,9,0.0965034965034965,0.6870705533379607
CountParameterLists,9,0.1542617046818727,0.3992552888851794
CountPatternMatching,9,0.314327917282127,1.0421785726037724
CountRecursiveCalls,9,0.0182502896871378,0.2370067323440241
CountSideEffectCalls,9,0.3983198146002317,1.6406568247525206
CountSideEffectFunctions,9,0.0312124849939975,0.2615811039628686
CountSideEffects,9,0.8907879490150638,3.3696957621442616
CountVariableDefinitions,9,0.0213289581624282,0.228355063931451
CountVariables,9,0.2456549935149156,2.0204674914485468
FunctionalScoreCount,9,2.132895816242822,4.501456695239909
HasPointsCount,9,0.5299610894941634,0.4983139328917662
ImperativeScoreCount,9,1.992616899097621,6.986258216981215
IsFunction,9,0.023076923076923,0.1501653589327663
IsSideEffect,9,0.0997668997668997,0.2997238827633846
ParadigmScoreCount,9,0.3059885151763741,0.575110266660924
