commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package internal - object ServerHelpers - method upgradeSocket,6.0,14.0,37.0,35.0,2.0,0.05405405405405406,22.0,3.0,17.0,3.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method runApp,4.0,12.0,30.0,30.0,0.0,0.0,24.0,4.0,20.0,6.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method send,2.0,2.0,14.0,14.0,0.0,0.0,7.0,2.0,2.0,1.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method postProcessResponse,1.0,0.0,9.0,9.0,0.0,0.0,7.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package internal - object ServerHelpers - method runConnection,23.0,29.0,126.0,116.0,9.0,0.072,68.0,3.0,76.0,14.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method mkRequestVault,1.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method mkConnectionInfo,2.0,6.0,11.0,11.0,0.0,0.0,5.0,3.0,7.0,2.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method mkSecureSession,3.0,6.0,9.0,9.0,0.0,0.0,4.0,2.0,5.0,1.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method server,1.0,0.0,51.0,49.0,2.0,0.0392156862745098,8.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method unixSocketServer,1.0,0.0,55.0,52.0,5.0,0.08771929824561403,10.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package internal - object ServerHelpers - method serverInternal,8.0,12.0,130.0,116.0,12.0,0.09375,30.0,2.0,31.0,4.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method upgradeSocket,6.0,14.0,37.0,35.0,2.0,0.05405405405405406,22.0,3.0,17.0,3.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method runApp,4.0,12.0,30.0,30.0,0.0,0.0,24.0,4.0,20.0,6.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method send,2.0,2.0,14.0,14.0,0.0,0.0,7.0,2.0,2.0,1.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method postProcessResponse,1.0,0.0,9.0,9.0,0.0,0.0,7.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method runConnection,23.0,29.0,126.0,116.0,9.0,0.072,68.0,3.0,76.0,14.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method mkRequestVault,1.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method mkConnectionInfo,2.0,6.0,11.0,11.0,0.0,0.0,5.0,3.0,7.0,2.0,-0.0,0.0
HEAD,0,package internal - object ServerHelpers - method mkSecureSession,3.0,6.0,9.0,9.0,0.0,0.0,4.0,2.0,5.0,1.0,-0.0,0.0
HEAD,0,package http4s - package multipart - object MultipartDecoder - method decoder,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - package multipart - object MultipartDecoder - method mixedMultipartResource,1.0,0.0,20.0,20.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package http4s - package multipart - object MultipartDecoder - method mixedMultipart,1.0,0.0,15.0,15.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package http4s - package multipart - object MultipartDecoder - method makeDecoder,5.0,12.0,25.0,25.0,0.0,0.0,22.0,11.0,12.0,3.0,-0.0,0.0
HEAD,0,package http4s - class Credentials - method authScheme,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object Credentials - class Token - method render,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object Credentials - class AuthParams - method render,2.0,4.0,15.0,15.0,0.0,0.0,10.0,4.0,7.0,2.0,-0.0,1.0
HEAD,0,package http4s - object Credentials - class AuthParams - method render - method renderParam,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object Credentials - object AuthParams - method apply,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object BasicCredentials - method decode,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object BasicCredentials - method decode,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package http4s - object BasicCredentials - method apply,4.0,5.0,9.0,9.0,0.0,0.0,15.0,12.0,9.0,3.0,-0.0,1.0
HEAD,1,package http4s - object BasicCredentials - method unapply,3.0,7.0,8.0,8.0,0.0,0.0,4.0,4.0,7.0,1.0,-0.0,1.0
HEAD,0,package http4s - class Credentials - method authScheme,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object Credentials - class Token - method render,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object Credentials - class AuthParams - method render,2.0,4.0,15.0,15.0,0.0,0.0,10.0,4.0,7.0,2.0,-0.0,1.0
HEAD,0,package http4s - object Credentials - class AuthParams - method render - method renderParam,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object Credentials - object AuthParams - method apply,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object BasicCredentials - method decode,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - object BasicCredentials - method decode,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package http4s - object BasicCredentials - method apply,4.0,5.0,9.0,9.0,0.0,0.0,15.0,12.0,9.0,3.0,-0.0,1.0
HEAD,1,package http4s - object BasicCredentials - method unapply,3.0,7.0,8.0,8.0,0.0,0.0,4.0,4.0,7.0,1.0,-0.0,1.0
HEAD,0,package http4s - package multipart - object MultipartDecoder - method decoder,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package http4s - package multipart - object MultipartDecoder - method mixedMultipartResource,1.0,0.0,20.0,20.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package http4s - package multipart - object MultipartDecoder - method mixedMultipart,1.0,0.0,15.0,15.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package http4s - package multipart - object MultipartDecoder - method makeDecoder,5.0,12.0,25.0,25.0,0.0,0.0,22.0,11.0,12.0,3.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method requestToSocketWithKey,1.0,0.0,18.0,18.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method unixSocket,1.0,0.0,18.0,18.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method requestKeyToSocketWithKey,1.0,0.0,21.0,21.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method elevateSocket,2.0,0.0,28.0,28.0,0.0,0.0,11.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method request,2.0,9.0,51.0,47.0,2.0,0.04081632653061224,33.0,5.0,5.0,1.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method request - method writeRequestToSocket,1.0,0.0,6.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method request - method writeRead,1.0,0.0,25.0,23.0,2.0,0.08,20.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method preprocessRequest,1.0,0.0,12.0,12.0,0.0,0.0,15.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method postProcessResponse,4.0,9.0,19.0,18.0,2.0,0.1,9.0,2.0,5.0,1.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method getAddress,3.0,11.0,10.0,10.0,0.0,0.0,12.0,4.0,6.0,2.0,-0.0,0.0
HEAD,1,package internal - object ClientHelpers - method getValidManaged,2.0,0.0,23.0,19.0,3.0,0.13636363636363635,12.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - object RetryLogic - method retryUntilFresh,2.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - object RetryLogic - method emberDeadFromPoolPolicy,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object ClientHelpers - object RetryLogic - method isRetryableError,5.0,6.0,9.0,9.0,0.0,0.0,7.0,4.0,15.0,1.0,-0.0,1.0
HEAD,1,package internal - object ClientHelpers - method requestToSocketWithKey,1.0,0.0,18.0,18.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package internal - object ClientHelpers - method unixSocket,1.0,0.0,18.0,18.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package internal - object ClientHelpers - method requestKeyToSocketWithKey,1.0,0.0,21.0,21.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package internal - object ClientHelpers - method elevateSocket,2.0,0.0,32.0,31.0,0.0,0.0,11.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method request,2.0,9.0,51.0,47.0,2.0,0.04081632653061224,33.0,5.0,5.0,1.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method request - method writeRequestToSocket,1.0,0.0,6.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method request - method writeRead,1.0,0.0,25.0,23.0,2.0,0.08,20.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method preprocessRequest,1.0,0.0,12.0,12.0,0.0,0.0,15.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method postProcessResponse,4.0,9.0,19.0,18.0,2.0,0.1,9.0,2.0,5.0,1.0,-0.0,0.0
HEAD,1,package internal - object ClientHelpers - method getAddress,3.0,10.0,9.0,9.0,1.0,0.1,7.0,4.0,6.0,2.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method getValidManaged,2.0,0.0,23.0,19.0,3.0,0.13636363636363635,12.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - object RetryLogic - method retryUntilFresh,2.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - object RetryLogic - method emberDeadFromPoolPolicy,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object ClientHelpers - object RetryLogic - method isRetryableError,5.0,6.0,9.0,9.0,0.0,0.0,7.0,4.0,15.0,1.0,-0.0,1.0
HEAD,0,package h2 - class H2Client - method getOrCreate,5.0,15.0,34.0,34.0,0.0,0.0,25.0,2.0,18.0,4.0,-0.0,1.0
HEAD,0,package h2 - class H2Client - method createConnection,3.0,4.0,12.0,12.0,0.0,0.0,7.0,2.0,11.0,1.0,-0.0,1.0
HEAD,0,package h2 - class H2Client - method createSocket,6.0,7.0,41.0,40.0,0.0,0.0,27.0,3.0,9.0,2.0,-0.0,1.0
HEAD,0,package h2 - class H2Client - method parseSocketType,5.0,5.0,7.0,7.0,0.0,0.0,10.0,3.0,10.0,0.0,-0.0,1.0
HEAD,0,package h2 - class H2Client - method fromSocket,16.0,22.0,86.0,83.0,6.0,0.06741573033707865,85.0,4.0,30.0,5.0,-0.0,1.0
HEAD,0,package h2 - class H2Client - method fromSocket - method createH2Connection,2.0,22.0,33.0,32.0,2.0,0.058823529411764705,19.0,2.0,1.0,0.0,-0.0,0.0
HEAD,0,package h2 - class H2Client - method fromSocket - method clearClosed,2.0,0.0,7.0,7.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package h2 - class H2Client - method fromSocket - method pullCreatedStreams,9.0,11.0,28.0,26.0,4.0,0.13333333333333333,41.0,3.0,24.0,5.0,-0.0,0.0
HEAD,0,package h2 - class H2Client - method fromSocket - method pullCreatedStreams - method processStream,7.0,11.0,20.0,18.0,3.0,0.14285714285714285,30.0,2.0,22.0,4.0,-0.0,0.0
HEAD,0,package h2 - class H2Client - method fromSocket - method processSettings,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package h2 - class H2Client - method runHttp2Only,6.0,9.0,39.0,34.0,5.0,0.1282051282051282,28.0,4.0,12.0,0.0,-0.0,1.0
HEAD,0,package h2 - object H2Client - method impl,11.0,18.0,56.0,53.0,0.0,0.0,58.0,5.0,44.0,6.0,-0.0,0.0
HEAD,0,package h2 - object H2Client - class RequestKey - method toString,1.0,0.0,2.0,2.0,1.0,0.3333333333333333,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package h2 - object H2Client - object RequestKey - method fromRequest,1.0,0.0,7.0,7.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,1.0
HEAD,1,package h2 - object H2Client - object RequestKey - method getAddress,4.0,11.0,13.0,13.0,0.0,0.0,18.0,4.0,15.0,3.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method requestToSocketWithKey,1.0,0.0,18.0,18.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method unixSocket,1.0,0.0,18.0,18.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method requestKeyToSocketWithKey,1.0,0.0,21.0,21.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method elevateSocket,2.0,0.0,28.0,28.0,0.0,0.0,11.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method request,2.0,9.0,51.0,47.0,2.0,0.04081632653061224,33.0,5.0,5.0,1.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method request - method writeRequestToSocket,1.0,0.0,6.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method request - method writeRead,1.0,0.0,25.0,23.0,2.0,0.08,20.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method preprocessRequest,1.0,0.0,12.0,12.0,0.0,0.0,15.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method postProcessResponse,4.0,9.0,19.0,18.0,2.0,0.1,9.0,2.0,5.0,1.0,-0.0,0.0
HEAD,1,package internal - object ClientHelpers - method getAddress,3.0,10.0,9.0,9.0,1.0,0.1,7.0,4.0,6.0,2.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - method getValidManaged,2.0,0.0,23.0,19.0,3.0,0.13636363636363635,12.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - object RetryLogic - method retryUntilFresh,2.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package internal - object ClientHelpers - object RetryLogic - method emberDeadFromPoolPolicy,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object ClientHelpers - object RetryLogic - method isRetryableError,5.0,6.0,9.0,9.0,0.0,0.0,7.0,4.0,15.0,1.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method sendPushPromise,8.0,21.0,21.0,21.0,0.0,0.0,18.0,3.0,18.0,2.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method sendMessageBody,3.0,6.0,21.0,21.0,0.0,0.0,14.0,2.0,8.0,2.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method sendTrailerHeaders,3.0,13.0,11.0,11.0,0.0,0.0,8.0,2.0,6.0,1.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method sendHeaders,13.0,12.0,30.0,30.0,1.0,0.03225806451612903,23.0,2.0,64.0,1.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method sendData,11.0,14.0,41.0,39.0,1.0,0.025,32.0,2.0,19.0,3.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method receiveHeaders,33.0,28.0,81.0,76.0,4.0,0.05,73.0,2.0,91.0,17.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method receiveHeaders - method checkLengthOf,1.0,0.0,4.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package h2 - class H2Stream - method receivePushPromise,11.0,20.0,32.0,32.0,0.0,0.0,27.0,2.0,25.0,4.0,-0.0,1.0
HEAD,1,package h2 - class H2Stream - method receiveData,21.0,26.0,44.0,44.0,1.0,0.022222222222222223,40.0,2.0,42.0,5.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method rstStream,4.0,13.0,9.0,9.0,0.0,0.0,16.0,3.0,3.0,0.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method receiveGoAway,3.0,9.0,5.0,5.0,0.0,0.0,11.0,2.0,2.0,0.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method receiveRstStream,3.0,9.0,5.0,5.0,0.0,0.0,11.0,2.0,2.0,0.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method receiveWindowUpdate,5.0,9.0,16.0,14.0,2.0,0.125,24.0,2.0,21.0,6.0,-0.0,0.0
HEAD,0,package h2 - class H2Stream - method modifyWriteWindow,2.0,1.0,10.0,9.0,1.0,0.1,9.0,2.0,1.0,0.0,-0.0,0.0
HEAD,0,package h2 - class H2Stream - method getRequest,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method getResponse,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package h2 - class H2Stream - method readBody,3.0,4.0,4.0,4.0,0.0,0.0,8.0,2.0,8.0,2.0,-0.0,0.0
HEAD,0,package h2 - object H2Stream - class State - method toString,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package h2 - object H2Stream - class State - method trailWith,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package h2 - object H2Stream - class State - method cancelWith,1.0,0.0,9.0,8.0,1.0,0.1111111111111111,15.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package h2 - object H2Stream - class State - method isClosed,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package h2 - class H2Connection - method addrStr,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,1,package h2 - class H2Connection - method initiateLocalStream,9.0,23.0,44.0,44.0,0.0,0.0,40.0,2.0,34.0,8.0,-0.0,1.0
HEAD,1,package h2 - class H2Connection - method initiateRemoteStreamById,6.0,27.0,41.0,41.0,0.0,0.0,38.0,2.0,29.0,8.0,-0.0,1.0
HEAD,0,package h2 - class H2Connection - method goAway,1.0,0.0,6.0,6.0,0.0,0.0,7.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package h2 - class H2Connection - method writeChunk,10.0,9.0,41.0,40.0,1.0,0.024390243902439025,62.0,2.0,50.0,11.0,-0.0,1.0
HEAD,0,package h2 - class H2Connection - method writeChunk - method go,9.0,4.0,33.0,32.0,1.0,0.030303030303030304,52.0,2.0,45.0,10.0,-0.0,0.0
HEAD,0,package h2 - class H2Connection - method writeLoop,1.0,0.0,6.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,1.0
