name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,3332,123,3209,3.6914765906362543,100.0
DepthOfNesting,640,43,597,6.71875,34.959349593495936
LinesOfCode,3332,123,3209,3.6914765906362543,100.0
SourceLinesOfCode,3332,123,3209,3.6914765906362543,100.0
CommentLinesOfCode,136,26,110,19.11764705882353,21.138211382113823
CommentDensity,136,26,110,19.11764705882353,21.138211382113823
OutDegree,2555,113,2442,4.422700587084149,91.869918699187
OutDegreeDistinct,2555,113,2442,4.422700587084149,91.869918699187
PatternSize,640,43,597,6.71875,34.959349593495936
NumberOfPatternVariables,558,39,519,6.989247311827956,31.70731707317073
ParadigmGiniFraction,2224,62,2162,2.787769784172662,50.40650406504065
