name,count,percentage_faulty mean,percentage_faulty std,percentage_total_faults mean,percentage_total_faults std
CommentDensity,9,21.956276346977255,16.587353504125144,28.973468618783816,20.400082047082975
CommentLinesOfCode,9,21.956276346977255,16.587353504125144,28.973468618783816,20.400082047082975
CyclomaticComplexity,9,8.134676140906985,8.506893531396315,100.0,0.0
DepthOfNesting,9,17.511017437369883,16.932563057347604,41.372526187583205,13.890924994278546
LinesOfCode,9,8.134676140906985,8.506893531396315,100.0,0.0
NumberOfPatternVariables,9,18.265869399824904,17.130088770774407,38.237097851443465,14.716838264212772
OutDegree,9,8.999106128075498,8.897142555941983,96.7308795599705,2.5710574629448635
OutDegreeDistinct,9,8.999106128075498,8.897142555941983,96.7308795599705,2.5710574629448635
ParadigmGiniFraction,9,6.814104552077871,8.264243953772578,54.090138387891294,21.185176985203555
PatternSize,9,17.511017437369883,16.932563057347604,41.372526187583205,13.890924994278546
SourceLinesOfCode,9,8.134676140906985,8.506893531396315,100.0,0.0
