name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,4290,6,4284,0.13986013986013987,100.0
DepthOfNesting,464,4,460,0.8620689655172413,66.66666666666666
LinesOfCode,4290,6,4284,0.13986013986013987,100.0
SourceLinesOfCode,4290,6,4284,0.13986013986013987,100.0
CommentLinesOfCode,433,4,429,0.9237875288683602,66.66666666666666
CommentDensity,433,4,429,0.9237875288683602,66.66666666666666
OutDegree,3813,6,3807,0.15735641227380015,100.0
OutDegreeDistinct,3813,6,3807,0.15735641227380015,100.0
PatternSize,464,4,460,0.8620689655172413,66.66666666666666
NumberOfPatternVariables,380,4,376,1.0526315789473684,66.66666666666666
ParadigmGiniFraction,3526,6,3520,0.17016449234259784,100.0
