name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,3385,75,3310,2.2156573116691285,100.0
DepthOfNesting,574,38,536,6.620209059233449,50.66666666666667
LinesOfCode,3385,75,3310,2.2156573116691285,100.0
SourceLinesOfCode,3385,75,3310,2.2156573116691285,100.0
CommentLinesOfCode,204,24,180,11.76470588235294,32.0
CommentDensity,204,24,180,11.76470588235294,32.0
OutDegree,2903,74,2829,2.549087151222873,98.66666666666667
OutDegreeDistinct,2903,74,2829,2.549087151222873,98.66666666666667
PatternSize,574,38,536,6.620209059233449,50.66666666666667
NumberOfPatternVariables,502,36,466,7.171314741035857,48.0
ParadigmGiniFraction,2312,28,2284,1.2110726643598615,37.333333333333336
