name,count,mean,std
FunctionalScoreBool,9,1.1607090103397342,1.4333329490540332
HasCurrying,9,0.0115421920465567,0.1068153695516457
HasFunctionCalls,9,0.0316472114137483,0.1750817439801191
HasFunctionParameters,9,0.0508613617719442,0.2198047266863912
HasFunctions,9,0.2871205906480722,0.4526040267012474
HasHigherOrderCalls,9,0.2496998799519807,0.4329042552689326
HasInnerVariableAssignment,9,0.0147662018047579,0.1206652617452428
HasLazyValues,9,0.0204786284081438,0.1416391286397401
HasMultipleParameterLists,9,0.1410564225690276,0.3481319886692913
HasNestedMethods,9,0.0418375717801476,0.2003000291418627
HasOuterVariableAssignment,9,0.015597094892249,0.1239179316920943
HasOuterVariableUsage,9,0.0456876456876456,0.2088311526695773
HasPatternMatching,9,0.1425260718424102,0.3496395348128242
HasPointsBool,9,0.5299610894941634,0.4983139328917662
HasSideEffectCalls,9,0.1279720279720279,0.3340976009463684
HasSideEffectFunctions,9,0.0189308250982259,0.1362888861635928
HasSideEffects,9,0.2072865817359209,0.4053867550811999
HasVariableDefinitions,9,0.0142671854734111,0.1186055731931072
HasVariables,9,0.055011655011655,0.228029588984349
ImperativeScoreBool,9,0.6923707957342083,1.3472189722641503
IsFunction,9,0.023076923076923,0.1501653589327663
IsNested,9,0.038109305760709,0.191488430506872
IsRecursive,9,0.0135198135198135,0.1154995140743943
IsSideEffect,9,0.0997668997668997,0.2997238827633846
ParadigmScoreBool,9,0.3022208883553421,0.575110266660924
