name,count,precision,recall,mcc
CommentDensity,8,20.79590704409282,39.356156133549135,0.20761459675575425
CommentLinesOfCode,8,33.5141819637445,38.851781810378355,0.27704591672024753
CouplingBetweenObjects,8,29.184888504005194,54.59155449013461,0.28276251416768905
CyclomaticComplexity,8,29.31882999033634,50.84161536501294,0.28611824920861856
DepthOfInheritance,8,10.661987725694162,62.68249706326565,0.0546000278897028
DepthOfNesting,8,30.254740511150768,48.611111111111114,0.26967469386900556
FanIn,8,16.623042850036715,26.677591857857514,0.07000813820281901
FanOut,8,30.32760201153118,60.04237288135593,0.3049101165233721
LackOfCohesionInMethods,8,20.601757902468783,39.07706093189964,0.15343215497101936
LinesOfCode,8,34.09593561834183,58.02806633861856,0.34807788432821674
NumberOfChildren,8,10.526742936846695,28.789475665299058,0.038099011853142004
NumberOfPatternVariables,8,33.287795992714024,42.37547892720306,0.2908387108108593
OutDegree,8,26.861798613350533,51.94141552327686,0.3032768893042102
OutDegreeDistinct,8,28.941018974216114,58.82406326980423,0.3148948314488687
ParadigmEntropyFraction,8,0.0,0.0,0.0
ParadigmGiniFraction,8,15.159044229315386,69.87295825771324,0.17077246958335224
PatternSize,8,33.424045015323294,43.61327400815721,0.2795177317754956
ResponseForClass,8,32.10726265364955,58.735228361545836,0.35174156565994175
SourceLinesOfCode,8,33.33631474127342,58.75123529302083,0.3342368842391471
WeightedMethodCount,8,29.91182610321227,51.18117074865381,0.3049221859390726
