commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,5,package structure - trait Loops,44.0,1.0,45.0,1.0,9.0,161.0,153.0,3.0,0.019230769230769232,1.0,71.0,46.0,1.0,0.0,17.0,14.0,0.0,0.0,-0.0,1.0
HEAD,0,package auth - object DigestAuthSupport,17.0,5.0,21.0,0.0,0.0,43.0,42.0,0.0,0.0,0.0,17.0,12.0,5.0,6.0,13.0,4.0,10.0,3.0,-0.0,1.0
HEAD,0,package auth - object DigestAuthSupport - method realmWithAuthorizationGen - <$anon: io.gatling.http.client.realm.DigestRealm.AuthorizationGen>,6.0,0.0,6.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,3,package request - package builder - package object builder,27.0,2.0,29.0,0.0,0.0,51.0,49.0,0.0,0.0,0.0,15.0,11.0,11.0,16.0,39.0,13.0,42.0,12.0,-0.0,1.0
HEAD,0,package render - class HttpTraffic,4.0,3.0,7.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package render - object HttpTraffic,46.0,3.0,48.0,1.0,0.0,96.0,93.0,3.0,0.03125,0.0,44.0,24.0,8.0,13.0,33.0,19.0,35.0,7.0,-0.0,1.0
HEAD,0,package structure - trait Errors,20.0,1.0,21.0,1.0,5.0,17.0,16.0,0.0,0.0,1.0,17.0,9.0,1.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package engine - object GatlingHttpListener,11.0,2.0,13.0,0.0,0.0,15.0,11.0,3.0,0.21428571428571427,0.0,4.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,5,package engine - class GatlingHttpListener,46.0,2.0,48.0,1.0,4.0,170.0,110.0,56.0,0.3373493975903614,0.0,39.0,22.0,6.0,3.0,14.0,14.0,10.0,1.0,-0.0,1.0
HEAD,0,package <empty> - class AdvancedTutorialSampleScala,53.0,1.0,53.0,1.0,0.0,104.0,83.0,31.0,0.2719298245614035,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class AdvancedTutorialSampleScala - object Chains,7.0,1.0,7.0,0.0,0.0,12.0,9.0,4.0,0.3076923076923077,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class AdvancedTutorialSampleScala - object FeederSample,15.0,1.0,16.0,0.0,0.0,20.0,19.0,7.0,0.2692307692307692,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class AdvancedTutorialSampleScala - object BrowseLoopSimple,12.0,1.0,13.0,0.0,0.0,16.0,15.0,2.0,0.11764705882352941,0.0,8.0,1.0,1.0,0.0,11.0,7.0,0.0,0.0,-0.0,1.0
HEAD,0,package <empty> - class AdvancedTutorialSampleScala - object BrowseLoopFor,15.0,1.0,16.0,0.0,0.0,9.0,8.0,4.0,0.3333333333333333,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class AdvancedTutorialSampleScala - object CheckAndTryMax,29.0,1.0,30.0,0.0,0.0,19.0,16.0,7.0,0.30434782608695654,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package action - trait Action,3.0,101.0,103.0,0.0,2.0,22.0,13.0,8.0,0.38095238095238093,6.0,4.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,2,package action - trait ChainableAction,14.0,7.0,21.0,1.0,3.0,30.0,24.0,4.0,0.14285714285714285,7.0,11.0,8.0,5.0,7.0,18.0,7.0,18.0,3.0,-0.0,1.0
HEAD,0,package action - class ActorDelegatingAction,5.0,1.0,6.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package action - trait ExitableAction,8.0,20.0,28.0,2.0,2.0,8.0,8.0,0.0,0.0,15.0,6.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,-0.0,1.0
HEAD,2,package action - trait RequestAction,15.0,10.0,25.0,3.0,2.0,28.0,25.0,2.0,0.07407407407407407,10.0,12.0,9.0,4.0,8.0,8.0,5.0,15.0,2.0,-0.0,1.0
HEAD,1,package response - class StatsProcessor,8.0,6.0,14.0,0.0,1.0,54.0,54.0,0.0,0.0,2.0,6.0,5.0,3.0,0.0,26.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package response - object NoopStatsProcessor,7.0,1.0,8.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,2,package response - class DefaultStatsProcessor,14.0,3.0,17.0,1.0,1.0,24.0,24.0,0.0,0.0,0.0,7.0,3.0,3.0,6.0,3.0,3.0,5.0,1.0,-0.0,0.0
HEAD,6,package controller - class RecorderController,52.0,7.0,58.0,0.0,1.0,76.0,75.0,1.0,0.013157894736842105,0.0,51.0,17.0,8.0,10.0,17.0,15.0,17.0,1.0,-0.0,0.0
HEAD,0,package cookie - object GetCookieBuilder,5.0,2.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package cookie - class GetCookieBuilder,17.0,2.0,19.0,3.0,1.0,21.0,21.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,12.0,9.0,0.0,0.0,-0.0,1.0
HEAD,0,package cookie - class GetCookieBuilder - method build - <$anon: io.gatling.core.action.SessionHook with io.gatling.core.action.ExitableAction>,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package polling - class Poller,33.0,3.0,35.0,0.0,1.0,53.0,51.0,2.0,0.03773584905660377,0.0,21.0,6.0,3.0,11.0,12.0,10.0,8.0,2.0,-0.0,1.0
HEAD,0,package polling - class Poller - method poll - <$anon: io.gatling.http.engine.response.ResponseProcessor>,6.0,0.0,6.0,1.0,1.0,5.0,4.0,1.0,0.2,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package internal - object Comparisons,17.0,0.0,17.0,0.0,0.0,40.0,38.0,0.0,0.0,0.0,5.0,17.0,12.0,0.0,11.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package body - object HttpBodyStringCheckMaterializer,7.0,1.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object Feeders,10.0,0.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package url - trait CurrentLocationCheckType,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package url - object CurrentLocationCheckBuilder,2.0,1.0,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package url - object CurrentLocationCheckMaterializer,7.0,1.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class HttpHelperSampleScala,23.0,0.0,23.0,0.0,0.0,60.0,40.0,20.0,0.3333333333333333,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cli - class RecorderArgsParser,12.0,1.0,13.0,0.0,1.0,31.0,30.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,7.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package cli - class RecorderArgsParser - <$anon: io.gatling.core.cli.CliOptionParser[Unit]>,1.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package buffers - class Counts,2.0,1.0,3.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,3.0,4.0,3.0,5.0,4.0,3.0,2.0,0.0,-0.0,1.0
HEAD,0,package buffers - class CountsBuffer,14.0,3.0,17.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,12.0,3.0,2.0,8.0,5.0,5.0,6.0,2.0,-0.0,1.0
HEAD,0,package writer - class BufferedFileChannelWriter,14.0,10.0,24.0,1.0,1.0,36.0,36.0,0.0,0.0,0.0,23.0,9.0,2.0,0.0,7.0,7.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - object DataWriterMessageSerializer,12.0,9.0,21.0,0.0,0.0,12.0,10.0,3.0,0.23076923076923078,7.0,8.0,1.0,1.0,0.0,7.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package writer - class DataWriterMessageSerializer,15.0,9.0,24.0,0.0,1.0,29.0,30.0,0.0,0.0,7.0,17.0,8.0,2.0,0.0,8.0,8.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class RunMessageSerializer,7.0,1.0,8.0,1.0,1.0,18.0,17.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,11.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class UserStartMessageSerializer,8.0,2.0,10.0,1.0,1.0,11.0,11.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class UserEndMessageSerializer,8.0,2.0,10.0,1.0,1.0,11.0,11.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class ResponseMessageSerializer,10.0,2.0,12.0,1.0,1.0,21.0,21.0,0.0,0.0,0.0,7.0,3.0,3.0,4.0,14.0,7.0,5.0,1.0,-0.0,0.0
HEAD,0,package writer - class GroupMessageSerializer,7.0,2.0,9.0,1.0,1.0,15.0,15.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,9.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class AssertionSerializer,6.0,1.0,7.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,6.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class ErrorMessageSerializer,6.0,2.0,8.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package writer - class FileData,7.0,1.0,8.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package writer - object LogFileDataWriter,5.0,3.0,8.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package writer - class LogFileDataWriter,37.0,3.0,40.0,2.0,5.0,34.0,34.0,0.0,0.0,0.0,13.0,11.0,7.0,4.0,18.0,17.0,21.0,5.0,-0.0,1.0
HEAD,0,package jsonpath - trait VisitedIterator,1.0,3.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package jsonpath - class VisitedObject,5.0,1.0,6.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package jsonpath - class VisitedArray,5.0,1.0,6.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package jsonpath - class RecursiveFieldIterator,12.0,1.0,13.0,4.0,1.0,40.0,40.0,0.0,0.0,0.0,15.0,14.0,4.0,8.0,12.0,11.0,8.0,2.0,-0.0,1.0
HEAD,0,package internal - object ScalaHttpProtocolBuilderConditions,32.0,0.0,32.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,19.0,3.0,1.0,0.0,7.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object ScalaHttpProtocolBuilderConditions - class Untyped,7.0,9.0,16.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object ScalaHttpProtocolBuilderConditions - class Typed,7.0,9.0,16.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package builder - class PaceBuilder,8.0,1.0,9.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,3,package cache - object LocalAddressSupport,28.0,2.0,30.0,0.0,0.0,68.0,67.0,1.0,0.014705882352941176,0.0,22.0,20.0,15.0,9.0,30.0,10.0,30.0,6.0,-0.0,1.0
HEAD,0,package actor - trait ActorRef,5.0,27.0,32.0,0.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package util - object Arrays,8.0,6.0,14.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,8.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - class CoreComponents,6.0,18.0,24.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package actor - class Scheduler,13.0,2.0,15.0,1.0,2.0,25.0,23.0,2.0,0.08,0.0,12.0,5.0,1.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package report - class SchemaContainerComponent,7.0,3.0,10.0,1.0,2.0,10.0,7.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package component - class AcceptAllFileFilter,4.0,0.0,4.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package component - trait ChooserType,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package component - object Open,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package component - object Save,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package component - class DisplayedSelectionFileChooser,9.0,1.0,10.0,0.0,6.0,34.0,31.0,3.0,0.08823529411764706,0.0,6.0,8.0,3.0,3.0,2.0,2.0,2.0,0.0,-0.0,1.0
HEAD,0,package component - class DisplayedSelectionFileChooser - <$anon: <error>>,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package buffers - trait ResponseTimeRangeBuffers,16.0,2.0,17.0,0.0,3.0,25.0,25.0,0.0,0.0,1.0,13.0,5.0,1.0,0.0,5.0,3.0,0.0,0.0,-0.0,1.0
HEAD,1,package buffers - trait ResponseTimeRangeBuffers - class ResponseTimeRangeBuffer,4.0,2.0,5.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,11.0,8.0,0.0,0.0,-0.0,0.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala,25.0,0.0,25.0,0.0,1.0,291.0,194.0,98.0,0.3356164383561644,0.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala - class RequestMessage,3.0,5.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala - class ResponseMessage,3.0,3.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala - object ExampleServiceGrpc,3.0,3.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala - method callCredentialsForUser - <$anon: <error>>,2.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package jsonpath - object JsonPathParser,17.0,2.0,19.0,0.0,0.0,131.0,122.0,8.0,0.06153846153846154,0.0,49.0,57.0,4.0,5.0,14.0,8.0,33.0,7.0,-0.0,1.0
HEAD,0,package jsonpath - class JsonPathParser,12.0,2.0,14.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,5.0,4.0,3.0,6.0,6.0,6.0,10.0,2.0,-0.0,1.0
HEAD,0,package http - class OutgoingProxy,5.0,3.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gatling - object Utils,12.0,2.0,14.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,7.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package util - trait LowPriorityEqualityImplicits,3.0,1.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package util - object Equality,8.0,10.0,16.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - trait Equality,2.0,10.0,12.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package ws - trait WsCheck,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ws - object WsCheck,12.0,3.0,12.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ws - object WsCheck - class Text,9.0,14.0,23.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package ws - object WsCheck - class Binary,9.0,13.0,22.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package condition - object ScalaDoSwitch,27.0,0.0,27.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package condition - object ScalaDoSwitch - class Then,15.0,11.0,26.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,6.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package fetch - object InferredResourceNaming,6.0,2.0,8.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package component - class FilterTable,34.0,1.0,35.0,0.0,2.0,75.0,73.0,1.0,0.013513513513513514,0.0,49.0,18.0,3.0,2.0,16.0,13.0,4.0,1.0,-0.0,1.0
HEAD,1,package component - class FilterTable - <$anon: <error>>,2.0,0.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package advanced - class ScalaAdvancedSimulationStep02,24.0,0.0,24.0,1.0,0.0,46.0,43.0,5.0,0.10416666666666667,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fsm - class SetCheck,5.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package internal - object CoreCheckBuilders,36.0,0.0,36.0,0.0,0.0,71.0,71.0,0.0,0.0,0.0,26.0,9.0,2.0,0.0,15.0,9.0,0.0,0.0,-0.0,1.0
HEAD,0,package template - class GlobalPageTemplate,3.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package css - trait CssCheckType,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package css - trait CssOfType,7.0,2.0,9.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package css - object CssCheckBuilder,8.0,4.0,9.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package css - object CssCheckBuilder - method css - <$anon: io.gatling.core.check.css.CssCheckBuilder[String] with io.gatling.core.check.css.CssOfType>,2.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package css - class CssCheckBuilder,15.0,4.0,19.0,3.0,1.0,10.0,10.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package feeder - trait FeederStrategy,0.0,10.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package feeder - object FeederStrategy,12.0,10.0,17.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package feeder - object FeederStrategy - object Queue,4.0,5.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package feeder - object FeederStrategy - object Random,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
