commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package core - object Predef - class DurationInteger - method millisecond,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationInteger - method milli,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationInteger - method seconds,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationInteger - method second,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationInteger - method minutes,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationInteger - method minute,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationInteger - method hours,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationInteger - method hour,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationInteger - method days,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationInteger - method day,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method nanoseconds,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method nanos,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method nanosecond,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method nano,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method microseconds,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method micros,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method microsecond,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method micro,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method milliseconds,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method millis,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method millisecond,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method milli,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method seconds,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method second,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method minutes,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method minute,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method hours,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method hour,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method days,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - class DurationJLong - method day,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - method integerToFiniteDuration,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - method intToFiniteDuration,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package core - object Predef - method jlongToFiniteDuration,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package pause - object ScalaPaces - method apply,1.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package pause - object ScalaPaces - method apply,1.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package pause - object ScalaPaces - method apply,1.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package pause - object ScalaPaces - method apply,1.0,0.0,7.0,7.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package pause - object ScalaPaces - method apply,1.0,0.0,7.0,7.0,0.0,0.0,8.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package pause - object ScalaPaces - method apply,1.0,0.0,7.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package request - trait BodyPartSupport - method ElFileBodyPart,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method ElFileBodyPart,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method StringBodyPart,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method StringBodyPart,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method RawFileBodyPart,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method RawFileBodyPart,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method PebbleStringBodyPart,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method PebbleStringBodyPart,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method PebbleFileBodyPart,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method PebbleFileBodyPart,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method ByteArrayBodyPart,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package request - trait BodyPartSupport - method ByteArrayBodyPart,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package regex - object RegexExtractors - method find,1.0,0.0,7.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package regex - object RegexExtractors - method findAll,1.0,0.0,6.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package regex - object RegexExtractors - method count,1.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,2,package action - class Loop - method initialize,3.0,0.0,11.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,-0.0,0.0
HEAD,0,package action - class Loop - method execute,3.0,4.0,5.0,5.0,0.0,0.0,4.0,4.0,5.0,1.0,-0.0,0.0
HEAD,0,package action - class InnerLoop - method getAndSetLastUserId,1.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,7,package action - class InnerLoop - method execute,6.0,6.0,24.0,22.0,2.0,0.08333333333333333,14.0,9.0,17.0,3.0,-0.0,0.0
HEAD,4,package structure - trait Loops - method repeat,1.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,-0.0,0.0
HEAD,1,package structure - trait Loops - method foreach,1.0,0.0,11.0,11.0,0.0,0.0,17.0,14.0,0.0,0.0,-0.0,0.0
HEAD,2,package structure - trait Loops - method during,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method during,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method during,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method during,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method during,1.0,0.0,11.0,11.0,0.0,0.0,9.0,8.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method forever,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package structure - trait Loops - method forever,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAs,1.0,0.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhile,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method continueCondition,1.0,0.0,11.0,11.0,0.0,0.0,8.0,6.0,0.0,0.0,-0.0,0.0
HEAD,1,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,5.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method asLongAsDuring,1.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,5.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method doWhileDuring,1.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method simpleLoop,1.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Loops - method clockBasedLoop,1.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package auth - object DigestAuthSupport - method getStore,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package auth - object DigestAuthSupport - method getAuthorization,1.0,0.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package auth - object DigestAuthSupport - method getOrCreateDigestAuthChallenges,3.0,2.0,5.0,5.0,0.0,0.0,2.0,2.0,5.0,1.0,-0.0,1.0
HEAD,0,package auth - object DigestAuthSupport - method storeChallenges,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package auth - object DigestAuthSupport - method extractChallenges,5.0,6.0,19.0,18.0,0.0,0.0,13.0,2.0,10.0,3.0,-0.0,1.0
HEAD,0,package auth - object DigestAuthSupport - method realmWithAuthorizationGen,1.0,0.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package auth - object DigestAuthSupport - method realmWithAuthorizationGen - <$anon: io.gatling.http.client.realm.DigestRealm.AuthorizationGen> - method apply,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package request - package builder - package object builder - method resolveParamJList,11.0,16.0,48.0,46.0,0.0,0.0,39.0,13.0,42.0,12.0,-0.0,1.0
HEAD,0,package request - package builder - package object builder - method resolveParamJList - method update,6.0,16.0,32.0,32.0,0.0,0.0,32.0,9.0,26.0,8.0,-0.0,0.0
HEAD,0,package request - package builder - package object builder - method resolveParamJList - method resolveParamJListRec,5.0,9.0,9.0,9.0,0.0,0.0,5.0,4.0,16.0,4.0,-0.0,0.0
HEAD,0,package render - class HttpTraffic - method isEmpty,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package render - object HttpTraffic - method isRedirection,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package render - object HttpTraffic - method filterRedirection,4.0,9.0,12.0,11.0,1.0,0.08333333333333333,11.0,9.0,20.0,6.0,-0.0,1.0
HEAD,0,package render - object HttpTraffic - method filterInferredResources,6.0,13.0,30.0,29.0,1.0,0.03333333333333333,23.0,12.0,15.0,3.0,-0.0,1.0
HEAD,0,package render - object HttpTraffic - method mergeWithPauses,8.0,10.0,36.0,36.0,0.0,0.0,33.0,19.0,35.0,7.0,-0.0,1.0
HEAD,0,package render - object HttpTraffic - method apply,5.0,0.0,13.0,13.0,0.0,0.0,12.0,7.0,0.0,0.0,-0.0,1.0
HEAD,0,package structure - trait Errors - method exitBlockOnFail,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Errors - method tryMax,1.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package structure - trait Errors - method exitHereIf,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
