commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package explainers - trait HasSuperpixelCol,2.0,2.0,4.0,1.0,2.0,9.0,9.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,-0.0,2.0
HEAD,0,package explainers - trait HasSamplingFraction,4.0,2.0,6.0,1.0,2.0,10.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,-0.0,2.0
HEAD,0,package explainers - trait HasBackgroundData,3.0,4.0,7.0,1.0,2.0,9.0,9.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,-0.0,2.0
HEAD,0,package explainers - trait HasExplainTarget,12.0,2.0,14.0,1.0,8.0,65.0,58.0,7.0,0.1076923076923077,2.0,15.0,14.0,14.0,10.0,37.0,20.0,27.0,3.0,-0.0,7.0
HEAD,0,package recommendation - class RankingTrainValidationSplit,25.0,1.0,26.0,4.0,20.0,212.0,190.0,22.0,0.10377358490566038,0.0,30.0,35.0,35.0,18.0,245.0,40.0,41.0,10.0,-0.0,21.0
HEAD,0,package recommendation - object RankingTrainValidationSplit,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package recommendation - class RankingTrainValidationSplitModel,12.0,2.0,14.0,3.0,7.0,45.0,41.0,3.0,0.06818181818181818,0.0,10.0,13.0,13.0,6.0,16.0,11.0,16.0,4.0,-0.0,9.0
HEAD,0,package recommendation - object RankingTrainValidationSplitModel,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package form - class FormRecognizerBase,9.0,6.0,15.0,5.0,1.0,13.0,13.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,11.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package form - trait HasPages,3.0,6.0,9.0,1.0,4.0,14.0,14.0,0.0,0.0,6.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,-0.0,4.0
HEAD,0,package form - trait HasTextDetails,4.0,5.0,9.0,1.0,4.0,8.0,8.0,0.0,0.0,5.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,-0.0,4.0
