name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,1411,269,47,87,-1.5463041933191186,24.43820224719101,64.92537313432835,0.3221304194385944
FanIn,1300,380,107,27,-2.9242093105899074,6.6339066339066335,20.149253731343283,-0.01548543815967816
CouplingBetweenObjects,1366,314,50,84,-1.9330845771144278,21.105527638190953,62.68656716417911,0.2780660506855145
DepthOfInheritance,1083,597,35,99,-4.092608386638237,14.224137931034484,73.88059701492537,0.20624761366698405
LackOfCohesionInMethods,1324,356,107,27,-2.730819118692253,7.049608355091384,20.149253731343283,-0.006673157319263534
LinesOfCode,1529,151,45,89,-0.5793532338308458,37.083333333333336,66.4179104477612,0.44333954787713636
SourceLinesOfCode,1530,150,39,95,-0.5229477611940299,38.775510204081634,70.8955223880597,0.47421212439693694
CommentLinesOfCode,1542,138,74,60,-0.7082800284292821,30.303030303030305,44.776119402985074,0.3066773737622383
CommentDensity,1408,272,75,59,-1.796099857853589,17.82477341389728,44.02985074626866,0.18853063997326983
NumberOfChildren,260,1420,18,116,-10.58729566453447,7.552083333333333,86.56716417910447,0.014836545262079587
ResponseForClass,1439,241,53,81,-1.3690298507462684,25.15527950310559,60.447761194029844,0.3155872047435994
WeightedMethodCount,1497,183,56,78,-0.9258439943141434,29.88505747126437,58.2089552238806,0.3526224689320804
CyclomaticComplexity,1439,241,55,79,-1.3851457000710732,24.6875,58.95522388059702,0.30611797869043816
DepthOfNesting,1471,209,59,75,-1.1595238095238094,26.408450704225352,55.970149253731336,0.31331959748550064
OutDegree,1509,171,56,78,-0.8291488983653161,31.32530120481928,58.2089552238806,0.3650616837337012
OutDegreeDistinct,1363,317,53,81,-1.9814321250888414,20.35175879396985,60.447761194029844,0.26278763454894316
PatternSize,1527,153,67,67,-0.7727434257285002,30.454545454545457,50.0,0.32764156857456284
NumberOfPatternVariables,1537,143,61,73,-0.6438166311300639,33.7962962962963,54.47761194029851,0.3712151763017016
ParadigmEntropyFraction,1680,0,134,0,-0.0797619047619047,0.0,0.0,0.0
ParadigmGiniFraction,841,839,56,78,-6.211842572850035,8.505997818974919,58.2089552238806,0.04325654019798514
