name,count,precision,recall,mcc
baseline,9,30.170316301703163,63.983050847457626,0.3271041682835399
control,9,38.19951338199513,90.64171122994652,0.5266053861006625
univariate,9,43.76731301939058,89.6421845574388,0.5766497325925154
