name,tn,fp,fn,tp,r2,precision,recall,mcc
CountRecursiveCalls,10,960,0,97,-9.886597938144332,9.176915799432356,100.0,0.03075831259604325
CountNestedDepth,873,97,88,9,-1.0979381443298974,8.49056603773585,9.278350515463918,-0.006935590028770417
CountNestedMethods,872,98,51,46,-0.689690721649485,31.944444444444443,47.42268041237113,0.3139977050964329
CountFunctions,846,124,60,37,-1.0865979381443305,22.981366459627328,38.144329896907216,0.20368454172655595
IsFunction,859,111,86,11,-1.2340206185567015,9.01639344262295,11.34020618556701,-0.0009313312603785209
CountFunctionParameters,856,114,71,26,-1.0979381443298974,18.571428571428573,26.804123711340207,0.12815895893309934
CountHigherOrderCalls,828,142,52,45,-1.2000000000000006,24.06417112299465,46.391752577319586,0.24009801919951237
CountFunctionCalls,814,156,82,15,-1.698969072164949,8.771929824561402,15.463917525773196,-0.004847292089559258
CountCurrying,19,951,1,96,-9.795876288659796,9.169054441260744,98.96907216494846,0.019667726971886908
CountPatternMatching,863,107,24,73,-0.48556701030927885,40.55555555555556,75.25773195876289,0.4930488886144541
CountLazyValues,928,42,82,15,-0.4061855670103096,26.31578947368421,15.463917525773196,0.14233956713095125
CountParameterLists,846,124,65,32,-1.1432989690721653,20.51282051282051,32.98969072164948,0.16441240557233616
FunctionalScoreCount,850,120,38,59,-0.7917525773195881,32.960893854748605,60.824742268041234,0.37279051980212147
CountVariables,934,36,86,11,-0.38350515463917567,23.404255319148938,11.34020618556701,0.10687661857408581
CountVariableDefinitions,950,20,86,11,-0.20206185567010349,35.483870967741936,11.34020618556701,0.15881144041966996
CountInnerVariableAssignment,943,27,85,12,-0.2701030927835055,30.76923076923077,12.371134020618557,0.1468770995443052
CountOuterVariableUsage,18,952,0,97,-9.795876288659796,9.246901811248808,100.0,0.04142366381353649
CountOuterVariableAssignment,8,962,0,97,-9.909278350515466,9.159584513692161,100.0,0.027485080509501634
CountSideEffects,904,66,87,10,-0.7350515463917531,13.157894736842104,10.309278350515463,0.03917737139528305
IsSideEffect,291,679,33,64,-7.074226804123713,8.613728129205922,65.97938144329896,-0.025136088399607837
CountSideEffectCalls,896,74,81,16,-0.757731958762887,17.77777777777778,16.49484536082474,0.0917127919683077
CountSideEffectFunctions,965,5,95,2,-0.13402061855670122,28.57142857142857,2.0618556701030926,0.055066732366076426
ImperativeScoreCount,905,65,82,15,-0.667010309278351,18.75,15.463917525773196,0.09565669152884804
HasPointsCount,819,151,36,61,-1.1206185567010314,28.77358490566038,62.88659793814433,0.3409272361335136
ParadigmScoreCount,837,133,36,61,-0.9164948453608253,31.443298969072163,62.88659793814433,0.36653073033243977
