name,tn,fp,fn,tp,r2,precision,recall,mcc
CountRecursiveCalls,6487,95,6487,87,-1.0012169151201702,47.8021978021978,1.3233951931852754,-0.005134137023860219
CountNestedDepth,6582,0,6553,21,-0.9923996421729682,100.0,0.31944021904472164,0.040009092245591155
CountNestedMethods,6442,140,5945,629,-0.8501070994388085,81.79453836150844,9.56799513233952,0.15859073357935521
CountFunctions,5652,930,3754,2820,-0.4241416029205223,75.2,42.89625798600547,0.31861589197068885
IsFunction,6245,337,6174,400,-0.9796297985942615,54.27408412483039,6.084575600851841,0.020972106696376353
CountFunctionParameters,6238,344,5593,981,-0.8051086030186041,74.0377358490566,14.922421661089139,0.16109045977562264
CountHigherOrderCalls,5599,983,3489,3085,-0.35968429723752693,75.83579154375614,46.92728932156982,0.3461138288280649
CountFunctionCalls,6284,298,5667,907,-0.8136218320710751,75.26970954356847,13.79677517493155,0.1606733885618871
CountCurrying,262,6320,149,6425,-0.9668599550155548,50.4119262455865,97.73349558868269,0.04926359404509625
CountPatternMatching,5738,844,3162,3412,-0.21799984229282932,80.16917293233082,51.9014298752662,0.4176733317633935
CountLazyValues,6421,161,5494,1080,-0.7193682247044308,87.02659145850122,16.42835412229997,0.23918787038476583
CountParameterLists,6012,570,4026,2548,-0.3973857401841847,81.71905067350866,38.75874657742622,0.35390020252142884
FunctionalScoreCount,5579,1003,3157,3417,-0.2648226020814204,77.3076923076923,51.97748707027685,0.3889136382743001
CountVariables,6515,67,6374,200,-0.9583467259630838,74.90636704119851,3.0422878004259206,0.07178212638316306
CountVariableDefinitions,6573,9,6512,62,-0.9826702375415726,87.32394366197182,0.9431092181320353,0.055031778411330015
CountInnerVariableAssignment,6548,34,6477,97,-0.9796297985942615,74.04580152671755,1.4755095832065714,0.04829085632369051
CountOuterVariableUsage,6523,59,6424,150,-0.9711165695417905,71.77033492822966,2.2817158503194404,0.05539746179631867
CountOuterVariableAssignment,6540,42,6465,109,-0.9784136230153371,72.18543046357617,1.6580468512321267,0.047876898577316564
CountSideEffects,6215,367,5527,1047,-0.7920347155451661,74.04526166902404,15.926376635229692,0.1670944608220287
IsSideEffect,6320,262,5964,610,-0.8929772885958949,69.95412844036697,9.278977791299056,0.10649087970406099
CountSideEffectCalls,6373,209,5856,718,-0.8440262215441863,77.45415318230853,10.921813203529055,0.15134330742898616
CountSideEffectFunctions,6525,57,6251,323,-0.917908887963846,85.0,4.913294797687861,0.1208285526736611
ImperativeScoreCount,6210,372,5490,1084,-0.7823053109137708,74.45054945054946,16.48919987830849,0.17272140710325876
HasPointsCount,5358,1224,2698,3876,-0.19246015513541592,76.0,58.95953757225434,0.41422504146826983
ParadigmScoreCount,5514,1068,2954,3620,-0.22286454460852712,77.2184300341297,55.06540918770916,0.40549115237886174
