commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,0,package connectable - object ColonLessGreaterEq - method canFirrtlConnect,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package connectable - object Connection - method connect,1.0,9.0,1.0,3.0,0.3333333333333333,6.0,0.6666666666666666
HEAD,0,package connectable - object Connection - method connect,3.0,8.0,0.5,3.0,0.1875,5.75,0.359375
HEAD,0,package connectable - object Connection - method doConnection,17.0,26.0,0.23214285714285715,1.0,0.008928571428571428,9.333333333333334,0.08333333333333334
HEAD,0,package connectable - object Connection - method doConnection - method doConnection,15.0,26.0,0.2826086956521739,1.0,0.010869565217391304,8.875,0.09646739130434782
HEAD,0,package connectable - object Connection - method checkAnalog,3.0,11.0,0.7333333333333333,2.0,0.13333333333333333,5.0,0.3333333333333333
HEAD,0,package connectable - object Connection - method connectAnalog,1.0,11.0,0.8461538461538461,4.0,0.3076923076923077,7.5,0.5769230769230769
HEAD,0,package internal - class RuntimeDeprecatedTransform - method runtimeDeprecated,0.0,31.0,1.0,31.0,1.0,31.0,1.0
HEAD,0,package internal - class chiselRuntimeDeprecated - macro method macroTransform,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - object Dependency - method apply,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package options - object Dependency - method apply,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package options - object Dependency - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - object Dependency - method fromTransform,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - object Dependency - method isSingleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - class Dependency - method getObject,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package options - class Dependency - method getSimpleName,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package options - class Dependency - method getName,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package options - class Dependency - method safeConstruct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait TransformLike - method name,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait TransformLike - method transform,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait IdentityLike - method internalTransform,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package options - trait IdentityLike - method transform,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package options - trait DependencyAPI - method prerequisites,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait DependencyAPI - method optionalPrerequisites,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait DependencyAPI - method optionalPrerequisiteOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait DependencyAPI - method invalidates,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait Translator - method aToB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait Translator - method bToA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait Translator - method internalTransform,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait Translator - method transform,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object instantiableMacro - method impl,2.0,70.0,0.7865168539325843,15.0,0.16853932584269662,35.333333333333336,0.3970037453183521
HEAD,0,package internal - object instantiableMacro - method impl - method processBody,1.0,18.0,0.6428571428571429,13.0,0.4642857142857143,15.5,0.5535714285714286
HEAD,0,package internal - class instantiable - macro method macroTransform,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - class ChiselStage - method prerequisites,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - class ChiselStage - method optionalPrerequisites,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - class ChiselStage - method optionalPrerequisiteOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - class ChiselStage - method invalidates,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - class ChiselStage - <$anon: firrtl.options.Shell with circt.stage.CLI> - method includeLoggerOptions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - class ChiselStage - method run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - object ChiselStage - method phase,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - object ChiselStage - method emitCHIRRTL,3.0,13.0,0.5909090909090909,4.0,0.18181818181818182,8.5,0.38636363636363635
HEAD,0,package stage - object ChiselStage - method emitCHIRRTLFile,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,0,package stage - object ChiselStage - method convert,0.0,16.0,1.0,16.0,1.0,16.0,1.0
HEAD,0,package stage - object ChiselStage - method emitFIRRTLDialect,0.0,17.0,1.0,17.0,1.0,17.0,1.0
HEAD,0,package stage - object ChiselStage - method emitHWDialect,0.0,17.0,1.0,17.0,1.0,17.0,1.0
HEAD,0,package stage - object ChiselStage - method emitSystemVerilog,0.0,17.0,1.0,17.0,1.0,17.0,1.0
HEAD,0,package stage - object ChiselStage - method emitSystemVerilogFile,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings - object VerilogPreprocessorDefine - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package svsim - object CommonCompilationSettings - object VerilogPreprocessorDefine - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package svsim - object CommonCompilationSettings - class VerilogPreprocessorDefine - method toCommandlineArgument,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package svsim - trait Backend - method generateParameters,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package naming - class DebugTransforms - method dump,1.0,4.0,0.8,3.0,0.6,3.5,0.7
HEAD,0,package naming - class DebugTransforms - method treedump,1.0,4.0,0.8,3.0,0.6,3.5,0.7
HEAD,0,package naming - class NamingTransforms - trait ValNameTransformer - method transform,0.0,11.0,1.0,11.0,1.0,11.0,1.0
HEAD,0,package naming - class NamingTransforms - class ClassBodyTransformer - method transform,0.0,21.0,1.0,21.0,1.0,21.0,1.0
HEAD,0,package naming - class NamingTransforms - class MethodTransformer - method transform,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package naming - class NamingTransforms - method transformClassBody,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package naming - class NamingTransforms - method transformHierarchicalMethod,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package naming - class dump - macro method macroTransform,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package naming - class treedump - macro method macroTransform,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - package simulator - package object simulator - class SimulatedModule - method wrapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package chisel3 - package simulator - package object simulator - class AnySimulatedModule - method port,0.0,13.0,1.0,13.0,1.0,13.0,1.0
HEAD,0,package chisel3 - package simulator - package object simulator - class AnySimulatedModule - method completeSimulation,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package chisel3 - package simulator - package object simulator - class AnySimulatedModule - method willEvaluate,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package chisel3 - package simulator - package object simulator - class AnySimulatedModule - method willPoke,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package chisel3 - package simulator - package object simulator - class AnySimulatedModule - method willPeek,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package chisel3 - package simulator - package object simulator - object AnySimulatedModule - method withValue,1.0,3.0,0.75,3.0,0.75,3.0,0.75
HEAD,0,package chisel3 - package simulator - package object simulator - object AnySimulatedModule - method current,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - package simulator - package object simulator - class ChiselSimulation - method runElaboratedModule,0.0,14.0,1.0,14.0,1.0,14.0,1.0
HEAD,0,package chisel3 - package simulator - package object simulator - class ChiselWorkspace - method elaborateGeneratedModule,12.0,41.0,0.37962962962962965,2.0,0.018518518518518517,13.0,0.12037037037037036
HEAD,0,package chisel3 - package simulator - package object simulator - class ChiselWorkspace - method elaborateGeneratedModule - method moveFiles,3.0,17.0,0.7083333333333334,2.0,0.08333333333333333,7.5,0.3125
HEAD,0,package chisel3 - package simulator - package object simulator - class ChiselWorkspace - method elaborateGeneratedModule - method maybeMoveFiles,1.0,3.0,0.75,3.0,0.75,3.0,0.75
HEAD,0,package chisel3 - package simulator - package object simulator - class ChiselWorkspace - method elaborateGeneratedModule - method leafPorts,0.0,28.0,1.0,28.0,1.0,28.0,1.0
HEAD,0,package firrtl - package annotations - trait Annotation - method update,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package firrtl - package annotations - trait Annotation - method serialize,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package firrtl - package annotations - trait NoTargetAnnotation - method update,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package firrtl - package annotations - trait SingleTargetAnnotation - method duplicate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package firrtl - package annotations - trait SingleTargetAnnotation - method update,0.0,32.0,1.0,32.0,1.0,32.0,1.0
HEAD,0,package passes - package memlib - object PassConfigUtil - method getPassOptions,0.0,21.0,1.0,21.0,1.0,21.0,1.0
HEAD,0,package passes - package memlib - object PassConfigUtil - method getPassOptions - method nextPassOption,0.0,15.0,1.0,15.0,1.0,15.0,1.0
HEAD,0,package passes - package memlib - object ReplSeqMemAnnotation - method parse,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class CIRCTOM - method evaluator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class CIRCTOM - method newBasePathEmpty,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class CIRCTOMEvaluator - method instantiate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class CIRCTOMObject - method field,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package decode - class DecodeTableAnnotation - method duplicate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package core - object IsInstantiable - class IsInstantiableExtensions - method toInstance,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - package logger - package object logger - object LoggerOptionsView - method view,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package circt - object ClockGate - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class EnumType - method toString,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package chisel3 - class EnumType - method cloneType,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class EnumType - method compop,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package chisel3 - class EnumType - method connectFromBits,1.0,7.0,1.0,3.0,0.42857142857142855,5.0,0.7142857142857143
HEAD,0,package chisel3 - class EnumType - macro method ===,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class EnumType - macro method =/=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class EnumType - macro method <,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class EnumType - macro method <=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class EnumType - macro method >,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class EnumType - macro method >=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class EnumType - method do_===,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package chisel3 - class EnumType - method do_=/=,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package chisel3 - class EnumType - method do_<,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package chisel3 - class EnumType - method do_>,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package chisel3 - class EnumType - method do_<=,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package chisel3 - class EnumType - method do_>=,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package chisel3 - class EnumType - method _asUIntImpl,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package chisel3 - class EnumType - method width,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package chisel3 - class EnumType - method isValid,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package chisel3 - class EnumType - method isOneOf,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package chisel3 - class EnumType - method isOneOf,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package chisel3 - class EnumType - method next,0.0,15.0,1.0,15.0,1.0,15.0,1.0
HEAD,0,package chisel3 - class EnumType - method bindToLiteral,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package chisel3 - class EnumType - method bind,0.0,13.0,1.0,13.0,1.0,13.0,1.0
HEAD,0,package chisel3 - class EnumType - method enumFields,0.0,13.0,1.0,13.0,1.0,13.0,1.0
HEAD,0,package chisel3 - class EnumType - method outerMostVec,0.0,15.0,1.0,15.0,1.0,15.0,1.0
HEAD,0,package chisel3 - class EnumType - method annotateEnum,2.0,17.0,0.8947368421052632,3.0,0.15789473684210525,10.0,0.5263157894736842
HEAD,0,package chisel3 - class EnumType - method enumTypeName,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class EnumType - method toPrintable,10.0,12.0,0.5714285714285714,1.0,0.047619047619047616,3.727272727272727,0.17748917748917747
HEAD,0,package chisel3 - class EnumType - method toPrintable - method leftPad,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class ChiselEnum - object Type - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class ChiselEnum - method enumNames,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package chisel3 - class ChiselEnum - method enumValues,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package chisel3 - class ChiselEnum - method enumInstances,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package chisel3 - class ChiselEnum - method isTotal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class ChiselEnum - method globalAnnotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class ChiselEnum - method getWidth,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package chisel3 - class ChiselEnum - method all,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class ChiselEnum - method allNames,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class ChiselEnum - method nameOfValue,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package chisel3 - class ChiselEnum - macro method Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class ChiselEnum - macro method Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class ChiselEnum - method do_Value,0.0,13.0,1.0,13.0,1.0,13.0,1.0
HEAD,0,package chisel3 - class ChiselEnum - method do_Value,0.0,13.0,1.0,13.0,1.0,13.0,1.0
HEAD,0,package chisel3 - class ChiselEnum - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - class ChiselEnum - method castImpl,1.0,21.0,0.7241379310344828,19.0,0.6551724137931034,20.0,0.6896551724137931
HEAD,0,package chisel3 - class ChiselEnum - method apply,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package chisel3 - class ChiselEnum - method safe,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package chisel3 - object EnumMacros - method ValImpl,0.0,14.0,1.0,14.0,1.0,14.0,1.0
HEAD,0,package chisel3 - object EnumMacros - method ValCustomImpl,1.0,11.0,0.9166666666666666,8.0,0.6666666666666666,9.5,0.7916666666666666
HEAD,0,package chisel3 - class UnsafeEnum - method cloneType,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - object suppressEnumCastWarning - method apply,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package aop - object Select - method getLeafs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package aop - object Select - method getIntermediateAndLeafs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package aop - object Select - method instancesIn,3.0,13.0,0.7647058823529411,2.0,0.11764705882352941,5.5,0.3235294117647059
HEAD,0,package aop - object Select - method instancesOf,4.0,16.0,0.8,2.0,0.1,5.4,0.27
HEAD,0,package aop - object Select - method allInstancesOf,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package aop - object Select - method definitionsIn,2.0,18.0,0.782608695652174,3.0,0.13043478260869565,8.666666666666666,0.3768115942028985
HEAD,0,package aop - object Select - method definitionsOf,4.0,20.0,0.8,3.0,0.12,6.6,0.264
HEAD,0,package aop - object Select - method allDefinitionsOf,3.0,13.0,0.6842105263157895,1.0,0.05263157894736842,6.75,0.35526315789473684
HEAD,0,package aop - object Select - method allDefinitionsOf - method rec,2.0,9.0,0.8181818181818182,1.0,0.09090909090909091,4.333333333333333,0.3939393939393939
HEAD,0,package aop - object Select - method getDeep,2.0,6.0,0.75,3.0,0.375,4.0,0.5
HEAD,0,package aop - object Select - method collectDeep,2.0,6.0,0.75,3.0,0.375,4.0,0.5
HEAD,0,package aop - object Select - method instances,2.0,12.0,0.631578947368421,4.0,0.21052631578947367,7.333333333333333,0.38596491228070173
HEAD,0,package aop - object Select - method registers,1.0,4.0,0.5714285714285714,4.0,0.5714285714285714,4.0,0.5714285714285714
HEAD,0,package aop - object Select - method ios,1.0,4.0,1.0,1.0,0.25,2.5,0.625
HEAD,0,package aop - object Select - method ios,1.0,4.0,0.8,3.0,0.6,3.5,0.7
HEAD,0,package aop - object Select - method syncReadMems,1.0,4.0,0.6666666666666666,3.0,0.5,3.5,0.5833333333333334
HEAD,0,package aop - object Select - method mems,1.0,4.0,0.6666666666666666,3.0,0.5,3.5,0.5833333333333334
HEAD,0,package aop - object Select - method ops,1.0,4.0,0.6666666666666666,3.0,0.5,3.5,0.5833333333333334
HEAD,0,package aop - object Select - method ops,2.0,3.0,0.5,3.0,0.5,3.0,0.5
HEAD,0,package aop - object Select - method wires,1.0,4.0,0.6666666666666666,3.0,0.5,3.5,0.5833333333333334
