name,count,precision,recall,mcc
Average stretch,8,12.70726116976791,44.20258196494612,0.1779918783622887
Max stretch,8,12.694696607740084,44.208177935847075,0.17768802170496276
Min stretch,8,12.68020893096194,44.19698599404517,0.1771815010770877
Switch count,8,7.8397069618158,36.3953021306322,0.10758067944020845
parParadigmEntropyBool,8,8.796232957804285,25.525613275613274,0.0869600519392936
parParadigmEntropyCount,8,8.800072042147406,23.73953823953824,0.08695074614053855
parParadigmEntropyFraction,8,4.963836659414678,13.30800139762404,0.0108274195732215
parParadigmGiniBool,8,4.8528622437173645,56.59235209235209,0.009033011276507949
parParadigmGiniCount,8,5.081234715055988,66.2356085119844,0.0472670270120596
parParadigmGiniFraction,8,5.296542722362855,52.49782138535194,0.043364368591911354
