name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CountRecursiveCalls,107,7,100,6.5420560747663545,10.44776119402985
CountNestedDepth,151,1,150,0.6622516556291391,1.4925373134328357
CountNestedMethods,170,10,160,5.88235294117647,14.925373134328357
CountFunctions,877,30,847,3.4207525655644244,44.776119402985074
IsFunction,7,0,7,0.0,0.0
CountFunctionParameters,185,1,184,0.5405405405405406,1.4925373134328357
CountHigherOrderCalls,778,30,748,3.8560411311053984,44.776119402985074
CountFunctionCalls,122,4,118,3.278688524590164,5.970149253731343
CountCurrying,7,1,6,14.285714285714285,1.4925373134328357
CountPatternMatching,694,36,658,5.187319884726225,53.73134328358209
CountLazyValues,105,11,94,10.476190476190476,16.417910447761194
CountParameterLists,625,20,605,3.2,29.850746268656714
FunctionalScoreCount,1704,55,1649,3.227699530516432,82.08955223880598
CountVariables,243,12,231,4.938271604938271,17.91044776119403
CountVariableDefinitions,55,4,51,7.2727272727272725,5.970149253731343
CountInnerVariableAssignment,54,4,50,7.4074074074074066,5.970149253731343
CountOuterVariableUsage,192,10,182,5.208333333333334,14.925373134328357
CountOuterVariableAssignment,112,4,108,3.571428571428571,5.970149253731343
CountSideEffects,906,37,869,4.083885209713024,55.223880597014926
IsSideEffect,506,12,494,2.371541501976284,17.91044776119403
CountSideEffectCalls,727,33,694,4.53920220082531,49.25373134328358
CountSideEffectFunctions,118,15,103,12.711864406779661,22.388059701492537
ImperativeScoreCount,966,40,926,4.140786749482402,59.70149253731343
HasPointsCount,2043,60,1983,2.936857562408223,89.55223880597015
ParadigmScoreCount,1416,25,1391,1.765536723163842,37.3134328358209
