name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CountRecursiveCalls,11,0,11,0.0,0.0
CountNestedDepth,11,2,9,18.181818181818183,1.7241379310344827
CountNestedMethods,51,7,44,13.725490196078432,6.0344827586206895
CountFunctions,343,54,289,15.743440233236154,46.55172413793103
IsFunction,8,0,8,0.0,0.0
CountFunctionParameters,62,6,56,9.67741935483871,5.172413793103448
CountHigherOrderCalls,314,51,263,16.24203821656051,43.96551724137931
CountFunctionCalls,29,5,24,17.24137931034483,4.310344827586207
CountPatternMatching,237,50,187,21.09704641350211,43.103448275862064
CountLazyValues,9,2,7,22.22222222222222,1.7241379310344827
CountParameterLists,377,51,326,13.527851458885943,43.96551724137931
FunctionalScoreCount,703,103,600,14.65149359886202,88.79310344827587
CountVariables,40,8,32,20.0,6.896551724137931
CountVariableDefinitions,16,3,13,18.75,2.586206896551724
CountInnerVariableAssignment,18,5,13,27.77777777777778,4.310344827586207
CountOuterVariableUsage,25,5,20,20.0,4.310344827586207
CountOuterVariableAssignment,16,0,16,0.0,0.0
CountSideEffects,326,49,277,15.030674846625766,42.241379310344826
IsSideEffect,218,32,186,14.678899082568808,27.586206896551722
CountSideEffectCalls,150,31,119,20.666666666666668,26.72413793103448
CountSideEffectFunctions,35,14,21,40.0,12.068965517241379
ImperativeScoreCount,330,50,280,15.151515151515152,43.103448275862064
HasPointsCount,796,112,684,14.07035175879397,96.55172413793103
ParadigmScoreCount,559,71,488,12.701252236135957,61.206896551724135
