name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CountRecursiveCalls,326,42,284,12.883435582822086,6.0344827586206895
CountNestedDepth,445,30,415,6.741573033707865,4.310344827586207
CountNestedMethods,665,118,547,17.74436090225564,16.954022988505745
CountFunctions,3680,533,3147,14.483695652173914,76.58045977011494
IsFunction,42,0,42,0.0,0.0
CountFunctionParameters,1530,259,1271,16.9281045751634,37.212643678160916
CountHigherOrderCalls,3247,507,2740,15.614413304588851,72.84482758620689
CountFunctionCalls,1095,206,889,18.812785388127853,29.597701149425287
CountCurrying,143,35,108,24.475524475524477,5.028735632183908
CountPatternMatching,1006,183,823,18.190854870775347,26.29310344827586
CountLazyValues,172,24,148,13.953488372093023,3.4482758620689653
CountParameterLists,2994,431,2563,14.395457581830327,61.92528735632183
FunctionalScoreCount,5438,625,4813,11.493196027951452,89.79885057471265
CountVariables,928,33,895,3.556034482758621,4.741379310344827
CountVariableDefinitions,377,19,358,5.039787798408488,2.7298850574712645
CountInnerVariableAssignment,426,18,408,4.225352112676056,2.586206896551724
CountOuterVariableUsage,624,21,603,3.3653846153846154,3.0172413793103448
CountOuterVariableAssignment,131,7,124,5.343511450381679,1.0057471264367817
CountSideEffects,1504,96,1408,6.382978723404255,13.793103448275861
IsSideEffect,624,14,610,2.2435897435897436,2.0114942528735633
CountSideEffectCalls,1092,70,1022,6.41025641025641,10.057471264367816
CountSideEffectFunctions,159,20,139,12.578616352201259,2.8735632183908044
ImperativeScoreCount,1819,104,1715,5.7174271577789995,14.942528735632186
HasPointsCount,6158,645,5513,10.47417992854823,92.67241379310344
ParadigmScoreCount,5059,561,4498,11.089148052974897,80.60344827586206
