name,count,mean mean,mean std,std mean,std std
CountCurrying,9,0.021277921860903676,0.023745187051886336,0.18260507087981992,0.12544693745043212
CountFunctionCalls,9,0.09143113333137037,0.09701409337847743,0.394851032085606,0.2813311756250153
CountFunctionParameters,9,0.11780998853289601,0.11695066171721182,0.32764456560556454,0.15463491227362622
CountFunctions,9,0.9721243994179163,0.6669073969718486,2.444780801369391,1.6030540961276545
CountHigherOrderCalls,9,0.5849787611464118,0.3757194952107811,1.6736081409965893,1.3805584128464257
CountInnerVariableAssignment,9,0.040480509828781146,0.023805832580786574,0.44956508869240935,0.2075895051430036
CountLazyValues,9,0.03264138443148921,0.01851080221463829,0.2901853640270226,0.14853198464822745
CountNestedDepth,9,0.04392362255805102,0.03391918654400269,0.20485646534010624,0.08796653380313614
CountNestedMethods,9,0.10016456207369331,0.06276088415595432,0.6053924377672262,0.40196236972955474
CountOuterVariableAssignment,9,0.042655083956638556,0.06002858442809427,0.28760411970318317,0.22456243674728288
CountOuterVariableUsage,9,0.13041377002801158,0.19207869491877788,0.7169753355900771,0.5994530787959309
CountParameterLists,9,0.19864726110028935,0.15713975088184295,0.39380053939890686,0.16707637124923214
CountPatternMatching,9,0.3290410656695518,0.14637369141450576,1.2018620983782349,0.7292988779913904
CountRecursiveCalls,9,0.03542682156433237,0.033476591231842955,0.2807366889003798,0.17616023211709464
CountSideEffectCalls,9,0.3855729026179174,0.35385152012314,1.5843828328034042,0.8676656219433805
CountSideEffectFunctions,9,0.037591348099942065,0.029717572584866587,0.27575589738570283,0.15494918232933966
CountSideEffects,9,0.9214840460367234,0.8148121159339355,3.3194524020276366,1.7582732350874846
CountVariableDefinitions,9,0.026699895582069408,0.01631106827651603,0.2538979858162611,0.11591646502660413
CountVariables,9,0.3037799376426944,0.2519536080382505,1.9263599545843553,0.7651883479358924
FunctionalScoreCount,9,2.5475024569507827,1.4946282453124646,5.6039421846130795,3.8122637521308076
HasPointsCount,9,0.602533799540973,0.1463931982227517,0.46819130477461246,0.03767754710178371
ImperativeScoreCount,9,1.9962819073507232,1.7604951628154635,7.624568213554921,3.6232250294149986
IsFunction,9,0.020035535263877136,0.013156807242293943,0.13120049670603176,0.05052157220137547
IsSideEffect,9,0.10760441355794466,0.10380214332838957,0.26526596170630656,0.13455489956747424
ParadigmScoreCount,9,0.32929525248846914,0.2374640870395926,0.5720181237669204,0.05672064485396238
