name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,95,6487,87,6487,-0.9987845639623214,50.0,98.67660480681472,0.005134137023860219
IsNested,6582,0,6553,21,-0.9923996421729682,100.0,0.31944021904472164,0.040009092245591155
HasNestedMethods,6442,140,5945,629,-0.8501070994388085,81.79453836150844,9.56799513233952,0.15859073357935521
HasFunctions,4319,2263,2254,4320,-0.37336627250042675,65.62357587725961,65.71341648919989,0.3133177283181032
IsFunction,6245,337,6174,400,-0.9796297985942615,54.27408412483039,6.084575600851841,0.020972106696376353
HasFunctionParameters,6238,344,5593,981,-0.8051086030186041,74.0377358490566,14.922421661089139,0.16109045977562264
HasHigherOrderCalls,4799,1783,2569,4005,-0.32319902986979354,69.19488597097443,60.921813203529055,0.34079438923745276
HasFunctionCalls,6284,298,5667,907,-0.8136218320710751,75.26970954356847,13.79677517493155,0.1606733885618871
HasCurrying,262,6320,149,6425,-0.9668599550155548,50.4119262455865,97.73349558868269,0.04926359404509625
HasPatternMatching,5738,844,3162,3412,-0.21799984229282932,80.16917293233082,51.9014298752662,0.4176733317633935
HasLazyValues,6421,161,5494,1080,-0.7193682247044308,87.02659145850122,16.42835412229997,0.23918787038476583
HasMultipleParameterLists,6012,570,4026,2548,-0.3973857401841847,81.71905067350866,38.75874657742622,0.35390020252142884
FunctionalScoreBool,4290,2292,2066,4508,-0.32502329323818024,66.29411764705883,68.57316702160024,0.33770155640868527
HasVariables,6515,67,6374,200,-0.9583467259630838,74.90636704119851,3.0422878004259206,0.07178212638316306
HasVariableDefinitions,6573,9,6512,62,-0.9826702375415726,87.32394366197182,0.9431092181320353,0.055031778411330015
HasInnerVariableAssignment,6548,34,6477,97,-0.9796297985942615,74.04580152671755,1.4755095832065714,0.04829085632369051
HasOuterVariableUsage,6523,59,6424,150,-0.9711165695417905,71.77033492822966,2.2817158503194404,0.05539746179631867
HasOuterVariableAssignment,6540,42,6465,109,-0.9784136230153371,72.18543046357617,1.6580468512321267,0.047876898577316564
HasSideEffects,6211,371,5405,1169,-0.7561575359668953,75.9090909090909,17.782172193489505,0.1888963891875231
IsSideEffect,6320,262,5964,610,-0.8929772885958949,69.95412844036697,9.278977791299056,0.10649087970406099
HasSideEffectCalls,6373,209,5856,718,-0.8440262215441863,77.45415318230853,10.921813203529055,0.15134330742898616
HasSideEffectFunctions,6525,57,6251,323,-0.917908887963846,85.0,4.913294797687861,0.1208285526736611
ImperativeScoreBool,6205,377,5352,1222,-0.7418674729145329,76.42276422764228,18.58837846060237,0.19679291157723178
HasPointsBool,3592,2990,1089,5485,-0.24019504660820035,64.71976401179941,83.43474292668085,0.3969424876876654
ParadigmScoreBool,3870,2712,1269,5305,-0.21039874492455146,66.17188474491705,80.69668390629754,0.40473716621268946
