commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,0,package zio - class CustomExecutorBenchmark,1.0,41.0,0.9318181818181818,6.0,0.13636363636363635,23.5,0.5340909090909091
HEAD,0,package zio - trait RuntimePlatformSpecific,4.0,20.0,0.5128205128205128,1.0,0.02564102564102564,10.6,0.2717948717948718
HEAD,0,package stacktracer - class SourceLocation,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package stacktracer - object SourceLocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object IsReloadableMacros,0.0,157.0,1.0,157.0,1.0,157.0,1.0
HEAD,1,package zio - class NonEmptyChunk,18.0,88.0,0.350597609561753,1.0,0.00398406374501992,17.157894736842106,0.06835814636192074
HEAD,0,package zio - object NonEmptyChunk,3.0,37.0,0.4625,29.0,0.3625,32.25,0.403125
HEAD,4,package stream - class ZSink,0.0,647.0,1.0,647.0,1.0,647.0,1.0
HEAD,10,package stream - object ZSink,4.0,978.0,0.8246205733558178,1.0,8.431703204047217E-4,238.8,0.20134907251264755
HEAD,1,package stream - object ZSink - class EnvironmentWithPartiallyApplied,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package stream - object ZSink - class EnvironmentWithZIOPartiallyApplied,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package stream - object ZSink - class EnvironmentWithSinkPartiallyApplied,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package stream - object ZSink - class ServiceAtPartiallyApplied,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,0,package stream - object ZSink - class ServiceWithPartiallyApplied,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package stream - object ZSink - class ServiceWithZIOPartiallyApplied,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package stream - object ZSink - class ServiceWithSinkPartiallyApplied,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package stream - object ZSink - class UnwrapScopedPartiallyApplied,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package stream - object ZSink - class ProvideSomeLayer,0.0,16.0,1.0,16.0,1.0,16.0,1.0
HEAD,0,package stm - trait TEnqueue,0.0,52.0,1.0,52.0,1.0,52.0,1.0
HEAD,0,package zio - trait System,0.0,77.0,1.0,77.0,1.0,77.0,1.0
HEAD,0,package zio - trait System - trait UnsafeAPI,0.0,11.0,1.0,11.0,1.0,11.0,1.0
HEAD,0,package zio - trait System - method unsafe - <$anon: System.this.UnsafeAPI>,0.0,40.0,1.0,40.0,1.0,40.0,1.0
HEAD,0,package zio - object System,0.0,176.0,1.0,176.0,1.0,176.0,1.0
HEAD,0,package zio - object System - object SystemLive,0.0,66.0,1.0,66.0,1.0,66.0,1.0
HEAD,0,package zio - object System - object SystemLive - <$anon: zio.System.SystemLive.UnsafeAPI>,0.0,32.0,1.0,32.0,1.0,32.0,1.0
HEAD,0,package zio - object System - trait OS,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package zio - object System - object OS,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package zio - object System - object OS - object Windows,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package zio - object System - object OS - object Mac,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package zio - object System - object OS - object Unix,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package zio - object System - object OS - object Solaris,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package zio - object System - object OS - object Unknown,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package stream - object ZStreamSpec,38.0,1295.0,0.3188869736518099,1.0,2.462447672986949E-4,108.23076923076923,0.026651260583789516
HEAD,0,package stream - object ZStreamSpec - method spec - trait R,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object ZStreamSpec - method spec - trait R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
